"Subject" "Condition" "Block" "TB" "TrialNum" "Trial" "Lat"
528 "S2" "NT" "2" "2" "1" "16" 402.692
529 "S2" "NT" "2" "2" "2" "17" 425.769
530 "S2" "NT" "2" "3" "1" "18" 395.000
531 "S2" "NT" "2" "22" "1" "19" 387.308
532 "S2" "NT" "2" "4" "2" "20" 318.077
533 "S2" "NT" "2" "58" "1" "21" 348.846
534 "S2" "NT" "2" "6" "2" "22" 402.692
535 "S2" "NT" "2" "3" "2" "23" 371.923
536 "S2" "NT" "2" "13" "1" "24" 341.154
537 "S2" "NT" "2" "60" "1" "25" 371.923
538 "S2" "NT" "2" "10" "1" "26" 387.308
539 "S2" "NT" "2" "3" "3" "27" 333.462
540 "S2" "NT" "2" "4" "3" "28" 356.538
541 "S2" "NT" "2" "5" "1" "29" 333.462
542 "S2" "NT" "2" "5" "2" "30" 387.308
543 "S2" "NT" "2" "0" "1" "31" 310.385
544 "S2" "NT" "2" "58" "2" "32" 341.154
545 "S2" "NT" "2" "57" "1" "33" 341.154
546 "S2" "NT" "2" "15" "1" "34" 371.923
547 "S2" "NT" "2" "62" "2" "35" 302.692
548 "S2" "NT" "2" "18" "1" "36" 433.462
549 "S2" "NT" "2" "6" "3" "37" 402.692
550 "S2" "NT" "2" "21" "1" "38" 425.769
551 "S2" "NT" "2" "1" "2" "39" NaN
552 "S2" "NT" "2" "12" "1" "40" 418.077
553 "S2" "NT" "2" "7" "1" "41" 433.462
554 "S2" "NT" "2" "17" "1" "42" 387.308
555 "S2" "NT" "2" "50" "1" "43" 410.385
556 "S2" "NT" "2" "8" "1" "44" 379.615
557 "S2" "NT" "2" "5" "3" "45" 448.846
558 "S2" "NT" "2" "11" "1" "46" 341.154
559 "S2" "NT" "2" "1" "3" "47" 348.846
560 "S2" "NT" "2" "60" "2" "48" 371.923
561 "S2" "NT" "2" "51" "1" "49" 379.615
562 "S2" "NT" "2" "19" "1" "50" 418.077
563 "S2" "NT" "2" "9" "1" "51" 325.769
564 "S2" "NT" "2" "56" "2" "52" 410.385
565 "S2" "NT" "2" "54" "1" "53" 364.231
566 "S2" "NT" "2" "11" "2" "54" 395.000
567 "S2" "NT" "2" "7" "2" "55" 364.231
568 "S2" "NT" "2" "2" "3" "56" 395.000
569 "S2" "NT" "2" "9" "2" "57" 371.923
570 "S2" "NT" "2" "20" "1" "58" 371.923
571 "S2" "NT" "2" "23" "1" "59" 379.615
572 "S2" "NT" "2" "0" "2" "60" 418.077
573 "S2" "NT" "2" "7" "3" "61" 395.000
574 "S2" "NT" "2" "15" "2" "62" 371.923
575 "S2" "NT" "2" "13" "2" "63" 356.538
576 "S2" "NT" "2" "0" "3" "64" 387.308
577 "S2" "NT" "2" "5" "4" "65" 341.154
578 "S2" "NT" "2" "1" "4" "66" 371.923
579 "S2" "NT" "2" "0" "4" "67" 364.231
580 "S2" "NT" "2" "0" "5" "68" 418.077
581 "S2" "NT" "2" "14" "2" "69" 418.077
582 "S2" "NT" "2" "9" "3" "70" 387.308
583 "S2" "NT" "2" "57" "2" "71" 379.615
584 "S2" "NT" "2" "56" "3" "72" 418.077
585 "S2" "NT" "2" "22" "2" "73" 541.154
586 "S2" "NT" "2" "20" "2" "74" 395.000
587 "S2" "NT" "2" "15" "3" "75" 448.846
588 "S2" "NT" "2" "9" "4" "76" 387.308
589 "S2" "NT" "2" "4" "4" "77" 371.923
590 "S2" "NT" "2" "7" "4" "78" 479.615
591 "S2" "NT" "2" "6" "4" "79" 379.615
592 "S2" "NT" "2" "11" "3" "80" 387.308
593 "S2" "NT" "2" "8" "2" "81" 379.615
594 "S2" "NT" "2" "10" "2" "82" 395.000
595 "S2" "NT" "2" "49" "2" "83" 379.615
596 "S2" "NT" "2" "11" "4" "84" 495.000
597 "S2" "NT" "2" "2" "4" "85" 418.077
598 "S2" "NT" "2" "4" "5" "86" 302.692
599 "S2" "NT" "2" "19" "2" "87" NaN
600 "S2" "NT" "2" "51" "2" "88" 518.077
601 "S2" "NT" "2" "6" "5" "89" 395.000
602 "S2" "NT" "2" "50" "2" "90" 325.769
603 "S2" "NT" "2" "18" "2" "91" 433.462
604 "S2" "NT" "2" "13" "3" "92" 395.000
605 "S2" "NT" "2" "5" "5" "93" 356.538
606 "S2" "NT" "2" "53" "2" "94" 325.769
607 "S2" "NT" "2" "3" "4" "95" 441.154
608 "S2" "NT" "2" "54" "2" "96" 395.000
609 "S2" "NT" "2" "59" "2" "97" 387.308
610 "S2" "NT" "2" "63" "2" "98" 379.615
611 "S2" "NT" "2" "52" "2" "99" 402.692
612 "S2" "NT" "2" "61" "2" "100" 395.000
613 "S2" "NT" "2" "23" "2" "101" 395.000
614 "S2" "NT" "2" "60" "3" "102" 448.846
615 "S2" "NT" "2" "0" "6" "103" 395.000
616 "S2" "NT" "2" "12" "2" "104" 348.846
617 "S2" "NT" "2" "7" "5" "105" 371.923
618 "S2" "NT" "2" "17" "2" "106" 433.462
619 "S2" "NT" "2" "48" "2" "107" 379.615
620 "S2" "NT" "2" "16" "2" "108" 418.077
621 "S2" "NT" "2" "4" "6" "109" 371.923
622 "S2" "NT" "2" "60" "4" "110" 356.538
623 "S2" "NT" "2" "62" "3" "111" 333.462
624 "S2" "NT" "2" "7" "6" "112" 356.538
625 "S2" "NT" "2" "56" "4" "113" 356.538
626 "S2" "NT" "2" "3" "5" "114" 379.615
627 "S2" "NT" "2" "2" "5" "115" 371.923
628 "S2" "NT" "2" "2" "6" "116" 410.385
629 "S2" "NT" "2" "58" "3" "117" 371.923
630 "S2" "NT" "2" "21" "2" "118" 525.769
631 "S2" "NT" "2" "5" "6" "119" 402.692
632 "S2" "NT" "2" "6" "6" "120" 341.154
633 "S2" "NT" "2" "58" "4" "121" 364.231
634 "S2" "NT" "2" "15" "4" "122" 364.231
635 "S2" "NT" "2" "13" "4" "123" 348.846
636 "S2" "NT" "2" "1" "5" "124" 379.615
637 "S2" "NT" "2" "62" "4" "125" 387.308
638 "S2" "NT" "2" "1" "6" "126" 310.385
639 "S2" "NT" "2" "55" "2" "127" 379.615
640 "S2" "NT" "2" "3" "6" "128" 433.462
641 "S2" "T" "3" "0" "1" "1" 548.846
642 "S2" "T" "3" "5" "1" "2" 356.538
643 "S2" "T" "3" "13" "1" "3" 410.385
644 "S2" "T" "3" "7" "1" "4" 433.462
645 "S2" "T" "3" "11" "1" "5" 441.154
646 "S2" "T" "3" "10" "1" "6" 371.923
647 "S2" "T" "3" "61" "1" "7" 425.769
648 "S2" "T" "3" "6" "1" "8" 395.000
649 "S2" "T" "3" "1" "1" "9" 395.000
650 "S2" "T" "3" "20" "1" "10" 425.769
651 "S2" "T" "3" "15" "1" "11" 333.462
652 "S2" "T" "3" "48" "1" "12" 441.154
653 "S2" "T" "3" "56" "1" "13" 387.308
654 "S2" "T" "3" "12" "1" "14" 379.615
655 "S2" "T" "3" "53" "1" "15" 402.692
656 "S2" "T" "3" "17" "1" "16" 402.692
657 "S2" "T" "3" "50" "1" "17" 418.077
658 "S2" "T" "3" "5" "2" "18" 402.692
659 "S2" "T" "3" "2" "1" "19" 356.538
660 "S2" "T" "3" "54" "1" "20" 371.923
661 "S2" "T" "3" "14" "1" "21" 402.692
662 "S2" "T" "3" "16" "1" "22" 348.846
663 "S2" "T" "3" "9" "1" "23" 387.308
664 "S2" "T" "3" "59" "1" "24" 356.538
665 "S2" "T" "3" "7" "2" "25" 410.385
666 "S2" "T" "3" "1" "2" "26" 456.538
667 "S2" "T" "3" "4" "1" "27" 364.231
668 "S2" "T" "3" "55" "1" "28" 395.000
669 "S2" "T" "3" "11" "2" "29" 441.154
670 "S2" "T" "3" "2" "2" "30" 356.538
671 "S2" "T" "3" "21" "1" "31" 425.769
672 "S2" "T" "3" "5" "3" "32" 387.308
673 "S2" "T" "3" "4" "2" "33" 425.769
674 "S2" "T" "3" "60" "1" "34" 425.769
675 "S2" "T" "3" "19" "1" "35" 425.769
676 "S2" "T" "3" "1" "3" "36" 425.769
677 "S2" "T" "3" "58" "1" "37" 333.462
678 "S2" "T" "3" "58" "2" "38" 395.000
679 "S2" "T" "3" "9" "2" "39" 387.308
680 "S2" "T" "3" "13" "2" "40" 348.846
681 "S2" "T" "3" "23" "1" "41" 379.615
682 "S2" "T" "3" "7" "3" "42" 371.923
683 "S2" "T" "3" "51" "1" "43" 387.308
684 "S2" "T" "3" "0" "2" "44" 395.000
685 "S2" "T" "3" "3" "1" "45" 402.692
686 "S2" "T" "3" "4" "3" "46" 425.769
687 "S2" "T" "3" "6" "2" "47" 371.923
688 "S2" "T" "3" "18" "1" "48" 387.308
689 "S2" "T" "3" "60" "2" "49" 395.000
690 "S2" "T" "3" "3" "2" "50" 418.077
691 "S2" "T" "3" "3" "3" "51" 371.923
692 "S2" "T" "3" "22" "1" "52" 425.769
693 "S2" "T" "3" "2" "3" "53" 348.846
694 "S2" "T" "3" "52" "1" "54" 402.692
695 "S2" "T" "3" "8" "1" "55" 395.000
696 "S2" "T" "3" "56" "2" "56" 418.077
697 "S2" "T" "3" "62" "1" "57" 379.615
698 "S2" "T" "3" "49" "1" "58" 379.615
699 "S2" "T" "3" "62" "2" "59" 418.077
700 "S2" "T" "3" "0" "3" "60" 371.923
701 "S2" "T" "3" "57" "1" "61" 433.462
702 "S2" "T" "3" "63" "1" "62" 371.923
703 "S2" "T" "3" "6" "3" "63" 425.769
704 "S2" "T" "3" "15" "2" "64" 418.077
705 "S2" "T" "3" "6" "4" "65" 441.154
706 "S2" "T" "3" "7" "4" "66" 371.923
707 "S2" "T" "3" "17" "2" "67" 364.231
708 "S2" "T" "3" "6" "5" "68" 410.385
709 "S2" "T" "3" "0" "4" "69" 395.000
710 "S2" "T" "3" "9" "3" "70" 371.923
711 "S2" "T" "3" "50" "2" "71" 348.846
712 "S2" "T" "3" "63" "2" "72" 348.846
713 "S2" "T" "3" "49" "2" "73" 379.615
714 "S2" "T" "3" "3" "4" "74" 410.385
715 "S2" "T" "3" "61" "2" "75" 418.077
716 "S2" "T" "3" "3" "5" "76" 379.615
717 "S2" "T" "3" "60" "3" "77" 379.615
718 "S2" "T" "3" "1" "4" "78" 387.308
719 "S2" "T" "3" "51" "2" "79" 425.769
720 "S2" "T" "3" "58" "3" "80" 410.385
721 "S2" "T" "3" "19" "2" "81" 371.923
722 "S2" "T" "3" "12" "2" "82" 379.615
723 "S2" "T" "3" "18" "2" "83" 379.615
724 "S2" "T" "3" "20" "2" "84" 371.923
725 "S2" "T" "3" "10" "2" "85" 387.308
726 "S2" "T" "3" "15" "3" "86" 371.923
727 "S2" "T" "3" "58" "4" "87" 433.462
728 "S2" "T" "3" "0" "5" "88" 433.462
729 "S2" "T" "3" "2" "4" "89" 402.692
730 "S2" "T" "3" "62" "3" "90" 402.692
731 "S2" "T" "3" "59" "2" "91" 387.308
732 "S2" "T" "3" "7" "5" "92" 325.769
733 "S2" "T" "3" "5" "4" "93" 387.308
734 "S2" "T" "3" "4" "4" "94" 395.000
735 "S2" "T" "3" "1" "5" "95" 425.769
736 "S2" "T" "3" "1" "6" "96" 418.077
737 "S2" "T" "3" "14" "2" "97" 418.077
738 "S2" "T" "3" "60" "4" "98" 387.308
739 "S2" "T" "3" "3" "6" "99" 348.846
740 "S2" "T" "3" "11" "3" "100" 341.154
741 "S2" "T" "3" "6" "6" "101" 456.538
742 "S2" "T" "3" "13" "3" "102" 448.846
743 "S2" "T" "3" "55" "2" "103" 395.000
744 "S2" "T" "3" "2" "5" "104" 410.385
745 "S2" "T" "3" "4" "5" "105" 487.308
746 "S2" "T" "3" "0" "6" "106" 402.692
747 "S2" "T" "3" "21" "2" "107" 418.077
748 "S2" "T" "3" "56" "3" "108" 433.462
749 "S2" "T" "3" "22" "2" "109" 387.308
750 "S2" "T" "3" "2" "6" "110" 410.385
751 "S2" "T" "3" "7" "6" "111" 471.923
752 "S2" "T" "3" "53" "2" "112" 410.385
753 "S2" "T" "3" "5" "5" "113" 387.308
754 "S2" "T" "3" "5" "6" "114" 433.462
755 "S2" "T" "3" "54" "2" "115" 395.000
756 "S2" "T" "3" "15" "4" "116" 395.000
757 "S2" "T" "3" "52" "2" "117" 410.385
758 "S2" "T" "3" "57" "2" "118" 356.538
759 "S2" "T" "3" "8" "2" "119" 425.769
760 "S2" "T" "3" "4" "6" "120" 448.846
761 "S2" "T" "3" "16" "2" "121" 371.923
762 "S2" "T" "3" "11" "4" "122" 364.231
763 "S2" "T" "3" "56" "4" "123" 379.615
764 "S2" "T" "3" "62" "4" "124" 371.923
765 "S2" "T" "3" "23" "2" "125" 387.308
766 "S2" "T" "3" "48" "2" "126" 402.692
767 "S2" "T" "3" "9" "4" "127" 418.077
768 "S2" "T" "3" "13" "4" "128" 402.692
769 "S3" "T" "1" "62" "1" "1" 410.385
770 "S3" "T" "1" "62" "2" "2" 241.154
771 "S3" "T" "1" "0" "1" "3" 425.769
772 "S3" "T" "1" "0" "2" "4" 395.000
773 "S3" "T" "1" "21" "1" "5" 402.692
774 "S3" "T" "1" "54" "1" "6" 364.231
775 "S3" "T" "1" "15" "1" "7" 379.615
776 "S3" "T" "1" "49" "1" "8" 379.615
777 "S3" "T" "1" "9" "1" "9" 341.154
778 "S3" "T" "1" "2" "1" "10" 395.000
779 "S3" "T" "1" "5" "1" "11" 325.769
780 "S3" "T" "1" "61" "1" "12" 418.077
781 "S3" "T" "1" "60" "1" "13" 433.462
782 "S3" "T" "1" "1" "1" "14" 425.769
783 "S3" "T" "1" "9" "2" "15" 371.923
784 "S3" "T" "1" "58" "1" "16" 264.231
785 "S3" "T" "1" "5" "2" "17" 271.923
786 "S3" "T" "1" "3" "1" "18" 379.615
787 "S3" "T" "1" "11" "1" "19" 279.615
788 "S3" "T" "1" "56" "1" "20" 356.538
789 "S3" "T" "1" "50" "1" "21" 341.154
790 "S3" "T" "1" "13" "1" "22" 356.538
791 "S3" "T" "1" "53" "1" "23" 418.077
792 "S3" "T" "1" "8" "1" "24" 464.231
793 "S3" "T" "1" "16" "1" "25" 318.077
794 "S3" "T" "1" "52" "1" "26" 310.385
795 "S3" "T" "1" "3" "2" "27" 302.692
796 "S3" "T" "1" "58" "2" "28" 325.769
797 "S3" "T" "1" "10" "1" "29" 364.231
798 "S3" "T" "1" "57" "1" "30" 302.692
799 "S3" "T" "1" "3" "3" "31" 341.154
800 "S3" "T" "1" "4" "1" "32" NaN
801 "S3" "T" "1" "55" "1" "33" 295.000
802 "S3" "T" "1" "48" "1" "34" 333.462
803 "S3" "T" "1" "5" "3" "35" 264.231
804 "S3" "T" "1" "17" "1" "36" 348.846
805 "S3" "T" "1" "14" "1" "37" 348.846
806 "S3" "T" "1" "56" "2" "38" 379.615
807 "S3" "T" "1" "15" "2" "39" 356.538
808 "S3" "T" "1" "12" "1" "40" 325.769
809 "S3" "T" "1" "7" "1" "41" 341.154
810 "S3" "T" "1" "13" "2" "42" 241.154
811 "S3" "T" "1" "7" "2" "43" 371.923
812 "S3" "T" "1" "6" "1" "44" 318.077
813 "S3" "T" "1" "0" "3" "45" 348.846
814 "S3" "T" "1" "4" "2" "46" 271.923
815 "S3" "T" "1" "22" "1" "47" 379.615
816 "S3" "T" "1" "18" "1" "48" 348.846
817 "S3" "T" "1" "1" "2" "49" 318.077
818 "S3" "T" "1" "1" "3" "50" 379.615
819 "S3" "T" "1" "2" "2" "51" 302.692
820 "S3" "T" "1" "20" "1" "52" 341.154
821 "S3" "T" "1" "59" "1" "53" 318.077
822 "S3" "T" "1" "11" "2" "54" 318.077
823 "S3" "T" "1" "51" "1" "55" 341.154
824 "S3" "T" "1" "2" "3" "56" 418.077
825 "S3" "T" "1" "19" "1" "57" 371.923
826 "S3" "T" "1" "6" "2" "58" 387.308
827 "S3" "T" "1" "60" "2" "59" 348.846
828 "S3" "T" "1" "7" "3" "60" 287.308
829 "S3" "T" "1" "63" "1" "61" 356.538
830 "S3" "T" "1" "4" "3" "62" 302.692
831 "S3" "T" "1" "23" "1" "63" 395.000
832 "S3" "T" "1" "6" "3" "64" 356.538
833 "S3" "T" "1" "49" "2" "65" 387.308
834 "S3" "T" "1" "61" "2" "66" 310.385
835 "S3" "T" "1" "11" "3" "67" 364.231
836 "S3" "T" "1" "0" "4" "68" 395.000
837 "S3" "T" "1" "13" "3" "69" 325.769
838 "S3" "T" "1" "16" "2" "70" 318.077
839 "S3" "T" "1" "1" "4" "71" 325.769
840 "S3" "T" "1" "55" "2" "72" 364.231
841 "S3" "T" "1" "9" "3" "73" 379.615
842 "S3" "T" "1" "4" "4" "74" 279.615
843 "S3" "T" "1" "58" "3" "75" 333.462
844 "S3" "T" "1" "60" "3" "76" 418.077
845 "S3" "T" "1" "3" "4" "77" 302.692
846 "S3" "T" "1" "56" "3" "78" 341.154
847 "S3" "T" "1" "23" "2" "79" 441.154
848 "S3" "T" "1" "11" "4" "80" 348.846
849 "S3" "T" "1" "4" "5" "81" 364.231
850 "S3" "T" "1" "3" "5" "82" 395.000
851 "S3" "T" "1" "6" "4" "83" 356.538
852 "S3" "T" "1" "1" "5" "84" 341.154
853 "S3" "T" "1" "6" "5" "85" 364.231
854 "S3" "T" "1" "53" "2" "86" 310.385
855 "S3" "T" "1" "9" "4" "87" 387.308
856 "S3" "T" "1" "6" "6" "88" 410.385
857 "S3" "T" "1" "0" "5" "89" 395.000
858 "S3" "T" "1" "56" "4" "90" 325.769
859 "S3" "T" "1" "13" "4" "91" 318.077
860 "S3" "T" "1" "5" "4" "92" 402.692
861 "S3" "T" "1" "22" "2" "93" 387.308
862 "S3" "T" "1" "59" "2" "94" 379.615
863 "S3" "T" "1" "15" "3" "95" 348.846
864 "S3" "T" "1" "2" "4" "96" 464.231
865 "S3" "T" "1" "19" "2" "97" 356.538
866 "S3" "T" "1" "12" "2" "98" 318.077
867 "S3" "T" "1" "5" "5" "99" NaN
868 "S3" "T" "1" "7" "4" "100" 410.385
869 "S3" "T" "1" "54" "2" "101" 387.308
870 "S3" "T" "1" "63" "2" "102" 264.231
871 "S3" "T" "1" "4" "6" "103" 295.000
872 "S3" "T" "1" "17" "2" "104" 348.846
873 "S3" "T" "1" "50" "2" "105" 425.769
874 "S3" "T" "1" "51" "2" "106" 387.308
875 "S3" "T" "1" "7" "5" "107" 402.692
876 "S3" "T" "1" "52" "2" "108" 418.077
877 "S3" "T" "1" "48" "2" "109" 302.692
878 "S3" "T" "1" "21" "2" "110" 333.462
879 "S3" "T" "1" "57" "2" "111" 387.308
880 "S3" "T" "1" "58" "4" "112" 395.000
881 "S3" "T" "1" "5" "6" "113" 371.923
882 "S3" "T" "1" "15" "4" "114" 425.769
883 "S3" "T" "1" "8" "2" "115" 379.615
884 "S3" "T" "1" "0" "6" "116" 333.462
885 "S3" "T" "1" "62" "3" "117" 333.462
886 "S3" "T" "1" "7" "6" "118" 348.846
887 "S3" "T" "1" "2" "5" "119" 410.385
888 "S3" "T" "1" "1" "6" "120" 395.000
889 "S3" "T" "1" "2" "6" "121" 371.923
890 "S3" "T" "1" "20" "2" "122" 441.154
891 "S3" "T" "1" "18" "2" "123" 302.692
892 "S3" "T" "1" "10" "2" "124" 441.154
893 "S3" "T" "1" "60" "4" "125" 348.846
894 "S3" "T" "1" "3" "6" "126" 433.462
895 "S3" "T" "1" "14" "2" "127" 448.846
896 "S3" "T" "1" "62" "4" "128" 410.385
897 "S3" "NT" "2" "58" "1" "1" 425.769
898 "S3" "NT" "2" "62" "1" "2" 333.462
899 "S3" "NT" "2" "58" "2" "3" 418.077
900 "S3" "NT" "2" "5" "1" "4" 333.462
901 "S3" "NT" "2" "6" "1" "5" 348.846
902 "S3" "NT" "2" "14" "1" "6" 395.000
903 "S3" "NT" "2" "49" "1" "7" 341.154
904 "S3" "NT" "2" "2" "1" "8" 364.231
905 "S3" "NT" "2" "2" "2" "9" 348.846
906 "S3" "NT" "2" "13" "1" "10" 295.000
907 "S3" "NT" "2" "63" "1" "11" 356.538
908 "S3" "NT" "2" "1" "1" "12" 395.000
909 "S3" "NT" "2" "6" "2" "13" 325.769
910 "S3" "NT" "2" "21" "1" "14" NaN
911 "S3" "NT" "2" "7" "1" "15" 418.077
912 "S3" "NT" "2" "23" "1" "16" 387.308
913 "S3" "NT" "2" "56" "1" "17" 402.692
914 "S3" "NT" "2" "16" "1" "18" 356.538
915 "S3" "NT" "2" "48" "1" "19" 402.692
916 "S3" "NT" "2" "15" "1" "20" 364.231
917 "S3" "NT" "2" "6" "3" "21" 356.538
918 "S3" "NT" "2" "3" "1" "22" 356.538
919 "S3" "NT" "2" "18" "1" "23" 364.231
920 "S3" "NT" "2" "11" "1" "24" 356.538
921 "S3" "NT" "2" "59" "1" "25" 371.923
922 "S3" "NT" "2" "0" "1" "26" 364.231
923 "S3" "NT" "2" "61" "1" "27" 348.846
924 "S3" "NT" "2" "3" "2" "28" 395.000
925 "S3" "NT" "2" "62" "2" "29" 410.385
926 "S3" "NT" "2" "10" "1" "30" 348.846
927 "S3" "NT" "2" "15" "2" "31" 325.769
928 "S3" "NT" "2" "17" "1" "32" 341.154
929 "S3" "NT" "2" "4" "1" "33" 502.692
930 "S3" "NT" "2" "53" "1" "34" NaN
931 "S3" "NT" "2" "19" "1" "35" NaN
932 "S3" "NT" "2" "11" "2" "36" 387.308
933 "S3" "NT" "2" "56" "2" "37" 318.077
934 "S3" "NT" "2" "52" "1" "38" 333.462
935 "S3" "NT" "2" "57" "1" "39" 356.538
936 "S3" "NT" "2" "5" "2" "40" NaN
937 "S3" "NT" "2" "2" "3" "41" 341.154
938 "S3" "NT" "2" "13" "2" "42" NaN
939 "S3" "NT" "2" "8" "1" "43" 364.231
940 "S3" "NT" "2" "7" "2" "44" 425.769
941 "S3" "NT" "2" "4" "2" "45" 379.615
942 "S3" "NT" "2" "54" "1" "46" 348.846
943 "S3" "NT" "2" "1" "2" "47" 333.462
944 "S3" "NT" "2" "4" "3" "48" 410.385
945 "S3" "NT" "2" "51" "1" "49" 379.615
946 "S3" "NT" "2" "9" "1" "50" 356.538
947 "S3" "NT" "2" "1" "3" "51" 387.308
948 "S3" "NT" "2" "7" "3" "52" 402.692
949 "S3" "NT" "2" "0" "2" "53" 418.077
950 "S3" "NT" "2" "5" "3" "54" 387.308
951 "S3" "NT" "2" "60" "1" "55" 448.846
952 "S3" "NT" "2" "60" "2" "56" NaN
953 "S3" "NT" "2" "3" "3" "57" 387.308
954 "S3" "NT" "2" "0" "3" "58" 341.154
955 "S3" "NT" "2" "9" "2" "59" 364.231
956 "S3" "NT" "2" "22" "1" "60" 371.923
957 "S3" "NT" "2" "12" "1" "61" NaN
958 "S3" "NT" "2" "20" "1" "62" 348.846
959 "S3" "NT" "2" "55" "1" "63" 395.000
960 "S3" "NT" "2" "50" "1" "64" 371.923
961 "S3" "NT" "2" "7" "4" "65" 456.538
962 "S3" "NT" "2" "63" "2" "66" 325.769
963 "S3" "NT" "2" "0" "4" "67" 425.769
964 "S3" "NT" "2" "3" "4" "68" 356.538
965 "S3" "NT" "2" "20" "2" "69" 364.231
966 "S3" "NT" "2" "6" "4" "70" 379.615
967 "S3" "NT" "2" "14" "2" "71" 371.923
968 "S3" "NT" "2" "9" "3" "72" 341.154
969 "S3" "NT" "2" "6" "5" "73" 364.231
970 "S3" "NT" "2" "4" "4" "74" 333.462
971 "S3" "NT" "2" "10" "2" "75" 425.769
972 "S3" "NT" "2" "1" "4" "76" 410.385
973 "S3" "NT" "2" "2" "4" "77" 325.769
974 "S3" "NT" "2" "23" "2" "78" 348.846
975 "S3" "NT" "2" "5" "4" "79" 356.538
976 "S3" "NT" "2" "0" "5" "80" 364.231
977 "S3" "NT" "2" "53" "2" "81" 418.077
978 "S3" "NT" "2" "52" "2" "82" NaN
979 "S3" "NT" "2" "11" "3" "83" 356.538
980 "S3" "NT" "2" "12" "2" "84" 395.000
981 "S3" "NT" "2" "58" "3" "85" 333.462
982 "S3" "NT" "2" "22" "2" "86" 333.462
983 "S3" "NT" "2" "16" "2" "87" 341.154
984 "S3" "NT" "2" "51" "2" "88" 402.692
985 "S3" "NT" "2" "55" "2" "89" 341.154
986 "S3" "NT" "2" "17" "2" "90" 364.231
987 "S3" "NT" "2" "5" "5" "91" 348.846
988 "S3" "NT" "2" "3" "5" "92" 395.000
989 "S3" "NT" "2" "6" "6" "93" 395.000
990 "S3" "NT" "2" "8" "2" "94" 371.923
991 "S3" "NT" "2" "48" "2" "95" 325.769
992 "S3" "NT" "2" "7" "5" "96" 348.846
993 "S3" "NT" "2" "1" "5" "97" 333.462
994 "S3" "NT" "2" "3" "6" "98" 333.462
995 "S3" "NT" "2" "56" "3" "99" 341.154
996 "S3" "NT" "2" "9" "4" "100" 410.385
997 "S3" "NT" "2" "1" "6" "101" 318.077
998 "S3" "NT" "2" "15" "3" "102" 348.846
999 "S3" "NT" "2" "61" "2" "103" 379.615
1000 "S3" "NT" "2" "60" "3" "104" 356.538
1001 "S3" "NT" "2" "49" "2" "105" 325.769
1002 "S3" "NT" "2" "18" "2" "106" 379.615
1003 "S3" "NT" "2" "62" "3" "107" 379.615
1004 "S3" "NT" "2" "21" "2" "108" 356.538
1005 "S3" "NT" "2" "11" "4" "109" 341.154
1006 "S3" "NT" "2" "13" "3" "110" 371.923
1007 "S3" "NT" "2" "58" "4" "111" 341.154
1008 "S3" "NT" "2" "57" "2" "112" 302.692
1009 "S3" "NT" "2" "15" "4" "113" 348.846
1010 "S3" "NT" "2" "56" "4" "114" 364.231
1011 "S3" "NT" "2" "59" "2" "115" 364.231
1012 "S3" "NT" "2" "62" "4" "116" 348.846
1013 "S3" "NT" "2" "4" "5" "117" 425.769
1014 "S3" "NT" "2" "2" "5" "118" 364.231
1015 "S3" "NT" "2" "2" "6" "119" 410.385
1016 "S3" "NT" "2" "0" "6" "120" 333.462
1017 "S3" "NT" "2" "7" "6" "121" 341.154
1018 "S3" "NT" "2" "54" "2" "122" 341.154
1019 "S3" "NT" "2" "13" "4" "123" 387.308
1020 "S3" "NT" "2" "4" "6" "124" 341.154
1021 "S3" "NT" "2" "50" "2" "125" 364.231
1022 "S3" "NT" "2" "5" "6" "126" 325.769
1023 "S3" "NT" "2" "19" "2" "127" 379.615
1024 "S3" "NT" "2" "60" "4" "128" 325.769
1025 "S3" "T" "3" "13" "1" "1" 495.000
1026 "S3" "T" "3" "19" "1" "2" 356.538
1027 "S3" "T" "3" "1" "1" "3" 325.769
1028 "S3" "T" "3" "53" "1" "4" 348.846
1029 "S3" "T" "3" "56" "1" "5" 348.846
1030 "S3" "T" "3" "59" "1" "6" 402.692
1031 "S3" "T" "3" "5" "1" "7" 371.923
1032 "S3" "T" "3" "10" "1" "8" 395.000
1033 "S3" "T" "3" "9" "1" "9" 356.538
1034 "S3" "T" "3" "2" "1" "10" 379.615
1035 "S3" "T" "3" "5" "2" "11" 379.615
1036 "S3" "T" "3" "60" "1" "12" 341.154
1037 "S3" "T" "3" "20" "1" "13" 364.231
1038 "S3" "T" "3" "54" "1" "14" 379.615
1039 "S3" "T" "3" "4" "1" "15" 356.538
1040 "S3" "T" "3" "22" "1" "16" 356.538
1041 "S3" "T" "3" "0" "1" "17" 379.615
1042 "S3" "T" "3" "51" "1" "18" 379.615
1043 "S3" "T" "3" "62" "1" "19" 356.538
1044 "S3" "T" "3" "13" "2" "20" 418.077
1045 "S3" "T" "3" "7" "1" "21" 356.538
1046 "S3" "T" "3" "58" "1" "22" 371.923
1047 "S3" "T" "3" "0" "2" "23" 371.923
1048 "S3" "T" "3" "4" "2" "24" 387.308
1049 "S3" "T" "3" "6" "1" "25" 410.385
1050 "S3" "T" "3" "12" "1" "26" 387.308
1051 "S3" "T" "3" "61" "1" "27" 341.154
1052 "S3" "T" "3" "2" "2" "28" 295.000
1053 "S3" "T" "3" "60" "2" "29" 402.692
