"Subject" "Group" "Condition" "TB" "TrialNum" "Trial" "Lat"
"4583" "18" "0" "1" "51" "2" "103" 279.615
"4584" "18" "0" "1" "15" "3" "104" NA
"4585" "18" "0" "1" "22" "2" "105" 318.077
"4586" "18" "0" "1" "62" "4" "106" 295.000
"4587" "18" "0" "1" "1" "5" "107" 371.923
"4588" "18" "0" "1" "14" "2" "108" 302.692
"4589" "18" "0" "1" "15" "4" "109" 295.000
"4590" "18" "0" "1" "7" "5" "110" 325.769
"4591" "18" "0" "1" "56" "3" "111" 333.462
"4592" "18" "0" "1" "10" "2" "112" 341.154
"4593" "18" "0" "1" "4" "5" "113" NA
"4594" "18" "0" "1" "4" "6" "114" 295.000
"4595" "18" "0" "1" "58" "4" "115" 248.846
"4596" "18" "0" "1" "20" "2" "116" 333.462
"4597" "18" "0" "1" "11" "4" "117" 218.077
"4598" "18" "0" "1" "6" "6" "118" 341.154
"4599" "18" "0" "1" "0" "6" "119" 341.154
"4600" "18" "0" "1" "1" "6" "120" NA
"4601" "18" "0" "1" "56" "4" "121" 295.000
"4602" "18" "0" "1" "5" "5" "122" 310.385
"4603" "18" "0" "1" "16" "2" "123" 425.769
"4604" "18" "0" "1" "5" "6" "124" 295.000
"4605" "18" "0" "1" "9" "4" "125" 310.385
"4606" "18" "0" "1" "60" "4" "126" 325.769
"4607" "18" "0" "1" "53" "2" "127" 264.231
"4608" "18" "0" "1" "7" "6" "128" 218.077
"4609" "19" "0" "0" "49" "1" "1" 310.385
"4610" "19" "0" "0" "4" "1" "2" 348.846
"4611" "19" "0" "0" "12" "1" "3" 341.154
"4612" "19" "0" "0" "16" "1" "4" 341.154
"4613" "19" "0" "0" "60" "1" "5" 371.923
"4614" "19" "0" "0" "11" "1" "6" 348.846
"4615" "19" "0" "0" "13" "1" "7" 325.769
"4616" "19" "0" "0" "3" "1" "8" 295.000
"4617" "19" "0" "0" "15" "1" "9" 333.462
"4618" "19" "0" "0" "54" "1" "10" 348.846
"4619" "19" "0" "0" "23" "1" "11" 356.538
"4620" "19" "0" "0" "1" "1" "12" 318.077
"4621" "19" "0" "0" "13" "2" "13" 371.923
"4622" "19" "0" "0" "52" "1" "14" 364.231
"4623" "19" "0" "0" "58" "1" "15" 325.769
"4624" "19" "0" "0" "58" "2" "16" 325.769
"4625" "19" "0" "0" "6" "1" "17" 302.692
"4626" "19" "0" "0" "51" "1" "18" 302.692
"4627" "19" "0" "0" "5" "1" "19" 295.000
"4628" "19" "0" "0" "7" "1" "20" 310.385
"4629" "19" "0" "0" "50" "1" "21" 310.385
"4630" "19" "0" "0" "4" "2" "22" 333.462
"4631" "19" "0" "0" "48" "1" "23" 271.923
"4632" "19" "0" "0" "2" "1" "24" 241.154
"4633" "19" "0" "0" "20" "1" "25" 318.077
"4634" "19" "0" "0" "18" "1" "26" 279.615
"4635" "19" "0" "0" "0" "1" "27" 287.308
"4636" "19" "0" "0" "5" "2" "28" 302.692
"4637" "19" "0" "0" "4" "3" "29" 302.692
"4638" "19" "0" "0" "14" "1" "30" 279.615
"4639" "19" "0" "0" "5" "3" "31" 333.462
"4640" "19" "0" "0" "17" "1" "32" 310.385
"4641" "19" "0" "0" "1" "2" "33" 287.308
"4642" "19" "0" "0" "9" "1" "34" 318.077
"4643" "19" "0" "0" "1" "3" "35" 379.615
"4644" "19" "0" "0" "2" "2" "36" 302.692
"4645" "19" "0" "0" "22" "1" "37" 318.077
"4646" "19" "0" "0" "7" "2" "38" 364.231
"4647" "19" "0" "0" "8" "1" "39" 295.000
"4648" "19" "0" "0" "9" "2" "40" 302.692
"4649" "19" "0" "0" "62" "1" "41" 310.385
"4650" "19" "0" "0" "15" "2" "42" 333.462
"4651" "19" "0" "0" "11" "2" "43" 318.077
"4652" "19" "0" "0" "3" "2" "44" 256.538
"4653" "19" "0" "0" "7" "3" "45" 310.385
"4654" "19" "0" "0" "61" "1" "46" 333.462
"4655" "19" "0" "0" "55" "1" "47" 256.538
"4656" "19" "0" "0" "56" "1" "48" 271.923
"4657" "19" "0" "0" "0" "2" "49" 287.308
"4658" "19" "0" "0" "57" "1" "50" 295.000
"4659" "19" "0" "0" "6" "2" "51" 295.000
"4660" "19" "0" "0" "6" "3" "52" 271.923
"4661" "19" "0" "0" "63" "1" "53" 248.846
"4662" "19" "0" "0" "10" "1" "54" 256.538
"4663" "19" "0" "0" "59" "1" "55" 410.385
"4664" "19" "0" "0" "60" "2" "56" 279.615
"4665" "19" "0" "0" "0" "3" "57" 271.923
"4666" "19" "0" "0" "3" "3" "58" 310.385
"4667" "19" "0" "0" "19" "1" "59" 302.692
"4668" "19" "0" "0" "53" "1" "60" 318.077
"4669" "19" "0" "0" "56" "2" "61" 279.615
"4670" "19" "0" "0" "62" "2" "62" 256.538
"4671" "19" "0" "0" "2" "3" "63" 302.692
"4672" "19" "0" "0" "21" "1" "64" 295.000
"4673" "19" "0" "0" "14" "2" "65" 271.923
"4674" "19" "0" "0" "4" "4" "66" 310.385
"4675" "19" "0" "0" "9" "3" "67" 325.769
"4676" "19" "0" "0" "60" "3" "68" 341.154
"4677" "19" "0" "0" "16" "2" "69" 318.077
"4678" "19" "0" "0" "8" "2" "70" 256.538
"4679" "19" "0" "0" "63" "2" "71" 264.231
"4680" "19" "0" "0" "55" "2" "72" 287.308
"4681" "19" "0" "0" "5" "4" "73" 364.231
"4682" "19" "0" "0" "13" "3" "74" 325.769
"4683" "19" "0" "0" "1" "4" "75" 356.538
"4684" "19" "0" "0" "51" "2" "76" 348.846
"4685" "19" "0" "0" "21" "2" "77" 310.385
"4686" "19" "0" "0" "22" "2" "78" 310.385
"4687" "19" "0" "0" "54" "2" "79" 318.077
"4688" "19" "0" "0" "62" "3" "80" 341.154
"4689" "19" "0" "0" "49" "2" "81" 271.923
"4690" "19" "0" "0" "15" "3" "82" 295.000
"4691" "19" "0" "0" "3" "4" "83" 256.538
"4692" "19" "0" "0" "7" "4" "84" 287.308
"4693" "19" "0" "0" "12" "2" "85" 287.308
"4694" "19" "0" "0" "1" "5" "86" 325.769
"4695" "19" "0" "0" "7" "5" "87" 325.769
"4696" "19" "0" "0" "5" "5" "88" 333.462
"4697" "19" "0" "0" "50" "2" "89" 318.077
"4698" "19" "0" "0" "11" "3" "90" 279.615
"4699" "19" "0" "0" "60" "4" "91" 256.538
"4700" "19" "0" "0" "59" "2" "92" 333.462
"4701" "19" "0" "0" "61" "2" "93" 302.692
"4702" "19" "0" "0" "62" "4" "94" 302.692
"4703" "19" "0" "0" "6" "4" "95" 325.769
"4704" "19" "0" "0" "6" "5" "96" 302.692
"4705" "19" "0" "0" "3" "5" "97" 310.385
"4706" "19" "0" "0" "3" "6" "98" 287.308
"4707" "19" "0" "0" "23" "2" "99" 287.308
"4708" "19" "0" "0" "9" "4" "100" 318.077
"4709" "19" "0" "0" "20" "2" "101" 341.154
"4710" "19" "0" "0" "48" "2" "102" 325.769
"4711" "19" "0" "0" "0" "4" "103" 318.077
"4712" "19" "0" "0" "53" "2" "104" 356.538
"4713" "19" "0" "0" "17" "2" "105" 325.769
"4714" "19" "0" "0" "13" "4" "106" 287.308
"4715" "19" "0" "0" "18" "2" "107" 325.769
"4716" "19" "0" "0" "1" "6" "108" 318.077
"4717" "19" "0" "0" "52" "2" "109" 333.462
"4718" "19" "0" "0" "10" "2" "110" 264.231
"4719" "19" "0" "0" "56" "3" "111" 341.154
"4720" "19" "0" "0" "4" "5" "112" 256.538
"4721" "19" "0" "0" "19" "2" "113" 325.769
"4722" "19" "0" "0" "4" "6" "114" 318.077
"4723" "19" "0" "0" "57" "2" "115" 295.000
"4724" "19" "0" "0" "11" "4" "116" 318.077
"4725" "19" "0" "0" "56" "4" "117" 295.000
"4726" "19" "0" "0" "15" "4" "118" 310.385
"4727" "19" "0" "0" "5" "6" "119" 348.846
"4728" "19" "0" "0" "58" "3" "120" 295.000
"4729" "19" "0" "0" "2" "4" "121" 264.231
"4730" "19" "0" "0" "2" "5" "122" 295.000
"4731" "19" "0" "0" "2" "6" "123" 318.077
"4732" "19" "0" "0" "6" "6" "124" 264.231
"4733" "19" "0" "0" "0" "5" "125" 310.385
"4734" "19" "0" "0" "7" "6" "126" 341.154
"4735" "19" "0" "0" "58" "4" "127" 295.000
"4736" "19" "0" "0" "0" "6" "128" 341.154
"4737" "19" "0" "1" "60" "1" "1" 502.692
"4738" "19" "0" "1" "11" "1" "2" 395.000
"4739" "19" "0" "1" "12" "1" "3" 387.308
"4740" "19" "0" "1" "7" "1" "4" 441.154
"4741" "19" "0" "1" "2" "1" "5" 418.077
"4742" "19" "0" "1" "7" "2" "6" 387.308
"4743" "19" "0" "1" "22" "1" "7" 364.231
"4744" "19" "0" "1" "8" "1" "8" 379.615
"4745" "19" "0" "1" "0" "1" "9" 356.538
"4746" "19" "0" "1" "13" "1" "10" 364.231
"4747" "19" "0" "1" "56" "1" "11" 341.154
"4748" "19" "0" "1" "17" "1" "12" 364.231
"4749" "19" "0" "1" "51" "1" "13" NA
"4750" "19" "0" "1" "61" "1" "14" 371.923
"4751" "19" "0" "1" "59" "1" "15" 341.154
"4752" "19" "0" "1" "18" "1" "16" 348.846
"4753" "19" "0" "1" "15" "1" "17" 341.154
"4754" "19" "0" "1" "62" "1" "18" 364.231
"4755" "19" "0" "1" "50" "1" "19" 502.692
"4756" "19" "0" "1" "11" "2" "20" 395.000
"4757" "19" "0" "1" "52" "1" "21" 471.923
"4758" "19" "0" "1" "23" "1" "22" 395.000
"4759" "19" "0" "1" "53" "1" "23" 418.077
"4760" "19" "0" "1" "57" "1" "24" 410.385
"4761" "19" "0" "1" "3" "1" "25" 371.923
"4762" "19" "0" "1" "2" "2" "26" 487.308
"4763" "19" "0" "1" "63" "1" "27" 425.769
"4764" "19" "0" "1" "2" "3" "28" 387.308
"4765" "19" "0" "1" "4" "1" "29" 387.308
"4766" "19" "0" "1" "5" "1" "30" 487.308
"4767" "19" "0" "1" "9" "1" "31" 410.385
"4768" "19" "0" "1" "58" "1" "32" 341.154
"4769" "19" "0" "1" "49" "1" "33" 341.154
"4770" "19" "0" "1" "6" "1" "34" 364.231
"4771" "19" "0" "1" "62" "2" "35" 364.231
"4772" "19" "0" "1" "60" "2" "36" 425.769
"4773" "19" "0" "1" "3" "2" "37" 364.231
"4774" "19" "0" "1" "1" "1" "38" 433.462
"4775" "19" "0" "1" "6" "2" "39" 395.000
"4776" "19" "0" "1" "9" "2" "40" 356.538
"4777" "19" "0" "1" "58" "2" "41" 371.923
"4778" "19" "0" "1" "10" "1" "42" NA
"4779" "19" "0" "1" "1" "2" "43" 433.462
"4780" "19" "0" "1" "5" "2" "44" 418.077
"4781" "19" "0" "1" "7" "3" "45" 348.846
"4782" "19" "0" "1" "1" "3" "46" 333.462
"4783" "19" "0" "1" "5" "3" "47" 310.385
"4784" "19" "0" "1" "6" "3" "48" 402.692
"4785" "19" "0" "1" "4" "2" "49" 318.077
"4786" "19" "0" "1" "4" "3" "50" 318.077
"4787" "19" "0" "1" "20" "1" "51" 348.846
"4788" "19" "0" "1" "13" "2" "52" 379.615
"4789" "19" "0" "1" "55" "1" "53" 510.385
"4790" "19" "0" "1" "14" "1" "54" 325.769
"4791" "19" "0" "1" "19" "1" "55" NA
"4792" "19" "0" "1" "0" "2" "56" 433.462
"4793" "19" "0" "1" "0" "3" "57" 518.077
"4794" "19" "0" "1" "56" "2" "58" 333.462
"4795" "19" "0" "1" "3" "3" "59" 333.462
"4796" "19" "0" "1" "48" "1" "60" 302.692
"4797" "19" "0" "1" "21" "1" "61" 325.769
"4798" "19" "0" "1" "16" "1" "62" 325.769
"4799" "19" "0" "1" "54" "1" "63" 310.385
"4800" "19" "0" "1" "15" "2" "64" 371.923
"4801" "19" "0" "1" "9" "3" "65" 364.231
"4802" "19" "0" "1" "7" "4" "66" 356.538
"4803" "19" "0" "1" "2" "4" "67" 341.154
"4804" "19" "0" "1" "5" "4" "68" 371.923
"4805" "19" "0" "1" "59" "2" "69" 318.077
"4806" "19" "0" "1" "6" "4" "70" 364.231
"4807" "19" "0" "1" "6" "5" "71" 371.923
"4808" "19" "0" "1" "8" "2" "72" 341.154
"4809" "19" "0" "1" "53" "2" "73" 325.769
"4810" "19" "0" "1" "21" "2" "74" 333.462
"4811" "19" "0" "1" "48" "2" "75" 379.615
"4812" "19" "0" "1" "3" "4" "76" 402.692
"4813" "19" "0" "1" "4" "4" "77" 333.462
"4814" "19" "0" "1" "19" "2" "78" 371.923
"4815" "19" "0" "1" "13" "3" "79" 395.000
"4816" "19" "0" "1" "56" "3" "80" 371.923
"4817" "19" "0" "1" "52" "2" "81" 348.846
"4818" "19" "0" "1" "0" "4" "82" 464.231
"4819" "19" "0" "1" "57" "2" "83" 364.231
"4820" "19" "0" "1" "11" "3" "84" 356.538
"4821" "19" "0" "1" "5" "5" "85" 410.385
"4822" "19" "0" "1" "1" "4" "86" 371.923
"4823" "19" "0" "1" "51" "2" "87" 448.846
"4824" "19" "0" "1" "15" "3" "88" 333.462
"4825" "19" "0" "1" "10" "2" "89" NA
"4826" "19" "0" "1" "62" "3" "90" 387.308
"4827" "19" "0" "1" "62" "4" "91" 433.462
"4828" "19" "0" "1" "12" "2" "92" 371.923
"4829" "19" "0" "1" "55" "2" "93" 379.615
"4830" "19" "0" "1" "3" "5" "94" 387.308
"4831" "19" "0" "1" "7" "5" "95" 402.692
"4832" "19" "0" "1" "50" "2" "96" 371.923
"4833" "19" "0" "1" "11" "4" "97" 310.385
"4834" "19" "0" "1" "20" "2" "98" 341.154
"4835" "19" "0" "1" "13" "4" "99" 348.846
"4836" "19" "0" "1" "0" "5" "100" 418.077
"4837" "19" "0" "1" "60" "3" "101" 356.538
"4838" "19" "0" "1" "9" "4" "102" 295.000
"4839" "19" "0" "1" "60" "4" "103" 302.692
"4840" "19" "0" "1" "58" "3" "104" 302.692
"4841" "19" "0" "1" "4" "5" "105" 318.077
"4842" "19" "0" "1" "0" "6" "106" 418.077
"4843" "19" "0" "1" "3" "6" "107" 425.769
"4844" "19" "0" "1" "4" "6" "108" 348.846
"4845" "19" "0" "1" "15" "4" "109" 387.308
"4846" "19" "0" "1" "23" "2" "110" 318.077
"4847" "19" "0" "1" "18" "2" "111" 395.000
"4848" "19" "0" "1" "2" "5" "112" 333.462
"4849" "19" "0" "1" "49" "2" "113" 387.308
"4850" "19" "0" "1" "1" "5" "114" 348.846
"4851" "19" "0" "1" "61" "2" "115" 364.231
"4852" "19" "0" "1" "22" "2" "116" 348.846
"4853" "19" "0" "1" "56" "4" "117" 341.154
"4854" "19" "0" "1" "2" "6" "118" 333.462
"4855" "19" "0" "1" "1" "6" "119" 395.000
"4856" "19" "0" "1" "5" "6" "120" 348.846
"4857" "19" "0" "1" "63" "2" "121" 348.846
"4858" "19" "0" "1" "14" "2" "122" 310.385
"4859" "19" "0" "1" "16" "2" "123" 395.000
"4860" "19" "0" "1" "54" "2" "124" 402.692
"4861" "19" "0" "1" "58" "4" "125" 318.077
"4862" "19" "0" "1" "17" "2" "126" 356.538
"4863" "19" "0" "1" "6" "6" "127" 379.615
"4864" "19" "0" "1" "7" "6" "128" 379.615
"4865" "20" "0" "0" "48" "1" "1" 318.077
"4866" "20" "0" "0" "8" "1" "2" 325.769
"4867" "20" "0" "0" "21" "1" "3" 310.385
"4868" "20" "0" "0" "12" "1" "4" 348.846
"4869" "20" "0" "0" "51" "1" "5" 333.462
"4870" "20" "0" "0" "9" "1" "6" 348.846
"4871" "20" "0" "0" "4" "1" "7" 241.154
"4872" "20" "0" "0" "11" "1" "8" 318.077
"4873" "20" "0" "0" "63" "1" "9" 302.692
"4874" "20" "0" "0" "9" "2" "10" 318.077
"4875" "20" "0" "0" "1" "1" "11" 295.000
"4876" "20" "0" "0" "3" "1" "12" 379.615
"4877" "20" "0" "0" "54" "1" "13" 287.308
"4878" "20" "0" "0" "61" "1" "14" 310.385
"4879" "20" "0" "0" "5" "1" "15" 233.462
"4880" "20" "0" "0" "1" "2" "16" 248.846
"4881" "20" "0" "0" "52" "1" "17" 264.231
"4882" "20" "0" "0" "18" "1" "18" 279.615
"4883" "20" "0" "0" "10" "1" "19" 264.231
"4884" "20" "0" "0" "14" "1" "20" 248.846
"4885" "20" "0" "0" "60" "1" "21" 295.000
"4886" "20" "0" "0" "3" "2" "22" 287.308
"4887" "20" "0" "0" "7" "1" "23" 295.000
"4888" "20" "0" "0" "11" "2" "24" 279.615
"4889" "20" "0" "0" "15" "1" "25" 318.077
"4890" "20" "0" "0" "2" "1" "26" 256.538
"4891" "20" "0" "0" "1" "3" "27" 287.308
"4892" "20" "0" "0" "23" "1" "28" 271.923
"4893" "20" "0" "0" "56" "1" "29" 333.462
"4894" "20" "0" "0" "7" "2" "30" 287.308
"4895" "20" "0" "0" "16" "1" "31" 256.538
"4896" "20" "0" "0" "4" "2" "32" 356.538
"4897" "20" "0" "0" "20" "1" "33" 287.308
"4898" "20" "0" "0" "49" "1" "34" 279.615
"4899" "20" "0" "0" "19" "1" "35" 310.385
"4900" "20" "0" "0" "13" "1" "36" 271.923
"4901" "20" "0" "0" "17" "1" "37" 233.462
"4902" "20" "0" "0" "50" "1" "38" 302.692
"4903" "20" "0" "0" "15" "2" "39" 341.154
"4904" "20" "0" "0" "60" "2" "40" 302.692
"4905" "20" "0" "0" "59" "1" "41" 287.308
"4906" "20" "0" "0" "5" "2" "42" 302.692
"4907" "20" "0" "0" "6" "1" "43" 279.615
"4908" "20" "0" "0" "5" "3" "44" 310.385
"4909" "20" "0" "0" "4" "3" "45" 348.846
"4910" "20" "0" "0" "62" "1" "46" 302.692
"4911" "20" "0" "0" "0" "1" "47" 379.615
"4912" "20" "0" "0" "6" "2" "48" 310.385
"4913" "20" "0" "0" "57" "1" "49" 341.154
"4914" "20" "0" "0" "55" "1" "50" 333.462
"4915" "20" "0" "0" "62" "2" "51" 325.769
"4916" "20" "0" "0" "13" "2" "52" 256.538
"4917" "20" "0" "0" "3" "3" "53" 348.846
"4918" "20" "0" "0" "2" "2" "54" 325.769
"4919" "20" "0" "0" "0" "2" "55" 325.769
"4920" "20" "0" "0" "56" "2" "56" 279.615
"4921" "20" "0" "0" "22" "1" "57" 302.692
"4922" "20" "0" "0" "58" "1" "58" 295.000
"4923" "20" "0" "0" "7" "3" "59" 287.308
"4924" "20" "0" "0" "2" "3" "60" 371.923
"4925" "20" "0" "0" "58" "2" "61" 418.077
"4926" "20" "0" "0" "6" "3" "62" 348.846
"4927" "20" "0" "0" "53" "1" "63" 295.000
"4928" "20" "0" "0" "0" "3" "64" 402.692
"4929" "20" "0" "0" "8" "2" "65" 364.231
"4930" "20" "0" "0" "2" "4" "66" 348.846
"4931" "20" "0" "0" "0" "4" "67" 310.385
"4932" "20" "0" "0" "48" "2" "68" 264.231
"4933" "20" "0" "0" "7" "4" "69" 356.538
"4934" "20" "0" "0" "1" "4" "70" 371.923
"4935" "20" "0" "0" "56" "3" "71" 333.462
"4936" "20" "0" "0" "16" "2" "72" 310.385
"4937" "20" "0" "0" "6" "4" "73" 310.385
"4938" "20" "0" "0" "6" "5" "74" 302.692
"4939" "20" "0" "0" "49" "2" "75" 341.154
"4940" "20" "0" "0" "6" "6" "76" 248.846
"4941" "20" "0" "0" "4" "4" "77" 233.462
"4942" "20" "0" "0" "60" "3" "78" 310.385
"4943" "20" "0" "0" "1" "5" "79" 279.615
"4944" "20" "0" "0" "4" "5" "80" 241.154
"4945" "20" "0" "0" "54" "2" "81" 318.077
"4946" "20" "0" "0" "15" "3" "82" 325.769
"4947" "20" "0" "0" "9" "3" "83" 302.692
"4948" "20" "0" "0" "11" "3" "84" 287.308
"4949" "20" "0" "0" "61" "2" "85" 310.385
"4950" "20" "0" "0" "53" "2" "86" 295.000
"4951" "20" "0" "0" "63" "2" "87" 356.538
"4952" "20" "0" "0" "58" "3" "88" 271.923
"4953" "20" "0" "0" "5" "4" "89" 279.615
"4954" "20" "0" "0" "62" "3" "90" 310.385
"4955" "20" "0" "0" "3" "4" "91" 279.615
"4956" "20" "0" "0" "7" "5" "92" 402.692
"4957" "20" "0" "0" "23" "2" "93" 318.077
"4958" "20" "0" "0" "12" "2" "94" 333.462
"4959" "20" "0" "0" "14" "2" "95" 302.692
"4960" "20" "0" "0" "11" "4" "96" 364.231
"4961" "20" "0" "0" "0" "5" "97" 348.846
"4962" "20" "0" "0" "22" "2" "98" 333.462
"4963" "20" "0" "0" "57" "2" "99" 318.077
"4964" "20" "0" "0" "52" "2" "100" 402.692
"4965" "20" "0" "0" "9" "4" "101" 333.462
"4966" "20" "0" "0" "13" "3" "102" 325.769
"4967" "20" "0" "0" "56" "4" "103" 356.538
"4968" "20" "0" "0" "5" "5" "104" 271.923
"4969" "20" "0" "0" "2" "5" "105" 302.692
"4970" "20" "0" "0" "3" "5" "106" 318.077
"4971" "20" "0" "0" "5" "6" "107" 371.923
"4972" "20" "0" "0" "20" "2" "108" 310.385
"4973" "20" "0" "0" "4" "6" "109" 348.846
"4974" "20" "0" "0" "1" "6" "110" 325.769
"4975" "20" "0" "0" "18" "2" "111" 264.231
"4976" "20" "0" "0" "51" "2" "112" 379.615
"4977" "20" "0" "0" "50" "2" "113" 341.154
"4978" "20" "0" "0" "58" "4" "114" 348.846
"4979" "20" "0" "0" "21" "2" "115" 318.077
"4980" "20" "0" "0" "59" "2" "116" 310.385
"4981" "20" "0" "0" "3" "6" "117" 279.615
"4982" "20" "0" "0" "62" "4" "118" 356.538
"4983" "20" "0" "0" "19" "2" "119" 333.462
"4984" "20" "0" "0" "17" "2" "120" 271.923
"4985" "20" "0" "0" "0" "6" "121" 341.154
"4986" "20" "0" "0" "13" "4" "122" 287.308
"4987" "20" "0" "0" "15" "4" "123" 279.615
"4988" "20" "0" "0" "60" "4" "124" 279.615
"4989" "20" "0" "0" "7" "6" "125" 279.615
"4990" "20" "0" "0" "10" "2" "126" 341.154
"4991" "20" "0" "0" "55" "2" "127" 325.769
"4992" "20" "0" "0" "2" "6" "128" 318.077
"4993" "20" "0" "1" "14" "1" "1" 302.692
"4994" "20" "0" "1" "4" "1" "2" 271.923
"4995" "20" "0" "1" "22" "1" "3" 271.923
"4996" "20" "0" "1" "0" "1" "4" 356.538
"4997" "20" "0" "1" "54" "1" "5" 341.154
"4998" "20" "0" "1" "1" "1" "6" 425.769
"4999" "20" "0" "1" "58" "1" "7" 348.846
"5000" "20" "0" "1" "8" "1" "8" 325.769
"5001" "20" "0" "1" "49" "1" "9" 295.000
"5002" "20" "0" "1" "5" "1" "10" 295.000
"5003" "20" "0" "1" "5" "2" "11" 287.308
"5004" "20" "0" "1" "2" "1" "12" 310.385
"5005" "20" "0" "1" "5" "3" "13" 302.692
"5006" "20" "0" "1" "2" "2" "14" 348.846
"5007" "20" "0" "1" "62" "1" "15" 295.000
"5008" "20" "0" "1" "50" "1" "16" 271.923
"5009" "20" "0" "1" "4" "2" "17" 295.000
"5010" "20" "0" "1" "19" "1" "18" 287.308
"5011" "20" "0" "1" "48" "1" "19" 279.615
"5012" "20" "0" "1" "18" "1" "20" NA
"5013" "20" "0" "1" "15" "1" "21" NA
"5014" "20" "0" "1" "63" "1" "22" 318.077
"5015" "20" "0" "1" "61" "1" "23" 333.462
"5016" "20" "0" "1" "62" "2" "24" 371.923
"5017" "20" "0" "1" "15" "2" "25" 279.615
"5018" "20" "0" "1" "23" "1" "26" 279.615
"5019" "20" "0" "1" "16" "1" "27" 318.077
"5020" "20" "0" "1" "3" "1" "28" 302.692
"5021" "20" "0" "1" "3" "2" "29" 402.692
"5022" "20" "0" "1" "12" "1" "30" 295.000
"5023" "20" "0" "1" "1" "2" "31" 318.077
"5024" "20" "0" "1" "3" "3" "32" 325.769
"5025" "20" "0" "1" "9" "1" "33" NA
"5026" "20" "0" "1" "2" "3" "34" 310.385
"5027" "20" "0" "1" "6" "1" "35" 348.846
"5028" "20" "0" "1" "51" "1" "36" 364.231
"5029" "20" "0" "1" "56" "1" "37" 302.692
"5030" "20" "0" "1" "0" "2" "38" 402.692
"5031" "20" "0" "1" "4" "3" "39" 333.462
"5032" "20" "0" "1" "52" "1" "40" 333.462
"5033" "20" "0" "1" "10" "1" "41" 341.154
"5034" "20" "0" "1" "6" "2" "42" 318.077
"5035" "20" "0" "1" "20" "1" "43" 379.615
"5036" "20" "0" "1" "21" "1" "44" 279.615
"5037" "20" "0" "1" "9" "2" "45" NA
"5038" "20" "0" "1" "1" "3" "46" 364.231
"5039" "20" "0" "1" "60" "1" "47" 341.154
"5040" "20" "0" "1" "55" "1" "48" 279.615
"5041" "20" "0" "1" "59" "1" "49" 395.000
"5042" "20" "0" "1" "57" "1" "50" 279.615
"5043" "20" "0" "1" "13" "1" "51" 310.385
"5044" "20" "0" "1" "58" "2" "52" 295.000
"5045" "20" "0" "1" "7" "1" "53" 302.692
"5046" "20" "0" "1" "7" "2" "54" 295.000
"5047" "20" "0" "1" "11" "1" "55" NA
"5048" "20" "0" "1" "60" "2" "56" 356.538
"5049" "20" "0" "1" "53" "1" "57" 356.538
"5050" "20" "0" "1" "56" "2" "58" 387.308
"5051" "20" "0" "1" "6" "3" "59" 387.308
"5052" "20" "0" "1" "13" "2" "60" 387.308
"5053" "20" "0" "1" "17" "1" "61" 310.385
"5054" "20" "0" "1" "11" "2" "62" 364.231
"5055" "20" "0" "1" "7" "3" "63" 271.923
"5056" "20" "0" "1" "0" "3" "64" 356.538
"5057" "20" "0" "1" "59" "2" "65" 356.538
"5058" "20" "0" "1" "50" "2" "66" 371.923
"5059" "20" "0" "1" "5" "4" "67" 364.231
"5060" "20" "0" "1" "11" "3" "68" 387.308
"5061" "20" "0" "1" "58" "3" "69" 371.923
"5062" "20" "0" "1" "4" "4" "70" 356.538
"5063" "20" "0" "1" "13" "3" "71" 310.385
"5064" "20" "0" "1" "7" "4" "72" 333.462
"5065" "20" "0" "1" "8" "2" "73" 341.154
"5066" "20" "0" "1" "7" "5" "74" 295.000
"5067" "20" "0" "1" "1" "4" "75" 233.462
"5068" "20" "0" "1" "4" "5" "76" 341.154
"5069" "20" "0" "1" "1" "5" "77" 310.385
"5070" "20" "0" "1" "3" "4" "78" 348.846
"5071" "20" "0" "1" "7" "6" "79" 356.538
"5072" "20" "0" "1" "62" "3" "80" 348.846
"5073" "20" "0" "1" "15" "3" "81" 333.462
"5074" "20" "0" "1" "13" "4" "82" 325.769
"5075" "20" "0" "1" "15" "4" "83" 302.692
"5076" "20" "0" "1" "3" "5" "84" 333.462
"5077" "20" "0" "1" "23" "2" "85" 264.231
"5078" "20" "0" "1" "63" "2" "86" 318.077
"5079" "20" "0" "1" "60" "3" "87" 318.077
"5080" "20" "0" "1" "11" "4" "88" 379.615
"5081" "20" "0" "1" "48" "2" "89" 333.462
"5082" "20" "0" "1" "18" "2" "90" 318.077
"5083" "20" "0" "1" "9" "3" "91" 264.231
"5084" "20" "0" "1" "6" "4" "92" 395.000
"5085" "20" "0" "1" "2" "4" "93" 341.154
"5086" "20" "0" "1" "14" "2" "94" 341.154
"5087" "20" "0" "1" "54" "2" "95" 464.231
"5088" "20" "0" "1" "22" "2" "96" 325.769
"5089" "20" "0" "1" "5" "5" "97" 379.615
"5090" "20" "0" "1" "2" "5" "98" 356.538
"5091" "20" "0" "1" "3" "6" "99" 371.923
"5092" "20" "0" "1" "16" "2" "100" 356.538
"5093" "20" "0" "1" "52" "2" "101" 348.846
"5094" "20" "0" "1" "61" "2" "102" 441.154
"5095" "20" "0" "1" "57" "2" "103" 333.462
"5096" "20" "0" "1" "21" "2" "104" 310.385
"5097" "20" "0" "1" "6" "5" "105" 302.692
"5098" "20" "0" "1" "0" "4" "106" 279.615
"5099" "20" "0" "1" "10" "2" "107" 341.154
"5100" "20" "0" "1" "12" "2" "108" 379.615
