"PDist" "Block" "Cond" "TB" "Subj"
2573 0.00730 "3" "0" "32" "S7"
2574 0.02657 "3" "0" "33" "S7"
2575 0.03755 "3" "0" "33" "S7"
2576 0.01657 "3" "0" "33" "S7"
2577 0.00745 "3" "0" "33" "S7"
2578 0.01885 "3" "0" "33" "S7"
2579 0.03582 "3" "0" "33" "S7"
2580 0.01739 "3" "0" "34" "S7"
2581 0.00798 "3" "0" "34" "S7"
2582 0.05230 "3" "0" "35" "S7"
2583 0.06557 "3" "0" "35" "S7"
2584 0.08155 "3" "0" "39" "S7"
2585 0.08707 "3" "0" "39" "S7"
2586 0.02620 "3" "0" "40" "S7"
2587 0.03589 "3" "0" "40" "S7"
2588 0.06365 "3" "0" "40" "S7"
2589 0.12552 "3" "0" "40" "S7"
2590 0.00486 "3" "0" "41" "S7"
2591 0.01235 "3" "0" "41" "S7"
2592 0.31875 "3" "0" "41" "S7"
2593 0.02983 "3" "0" "41" "S7"
2594 0.01077 "3" "0" "41" "S7"
2595 0.01743 "3" "0" "41" "S7"
2596 0.02898 "3" "0" "42" "S7"
2597 0.02851 "3" "0" "42" "S7"
2598 0.04667 "3" "0" "42" "S7"
2599 0.02505 "3" "0" "42" "S7"
2600 0.08418 "3" "0" "43" "S7"
2601 0.01715 "3" "0" "43" "S7"
2602 0.14551 "3" "0" "47" "S7"
2603 0.01835 "3" "0" "47" "S7"
2604 0.05982 "3" "0" "48" "S7"
2605 0.01643 "3" "0" "48" "S7"
2606 0.01119 "3" "0" "49" "S7"
2607 0.03347 "3" "0" "49" "S7"
2608 0.01816 "3" "0" "49" "S7"
2609 0.01763 "3" "0" "49" "S7"
2610 0.03093 "3" "0" "49" "S7"
2611 0.02890 "3" "0" "49" "S7"
2612 0.00541 "3" "0" "50" "S7"
2613 0.01605 "3" "0" "50" "S7"
2614 0.05378 "3" "0" "51" "S7"
2615 0.03034 "3" "0" "51" "S7"
2616 0.10193 "3" "0" "55" "S7"
2617 0.07483 "3" "0" "55" "S7"
2618 0.01200 "3" "0" "56" "S7"
2619 0.01624 "3" "0" "56" "S7"
2620 0.04797 "3" "0" "56" "S7"
2621 0.01844 "3" "0" "56" "S7"
2622 0.00966 "3" "0" "57" "S7"
2623 0.02065 "3" "0" "57" "S7"
2624 0.06102 "3" "0" "57" "S7"
2625 0.04754 "3" "0" "57" "S7"
2626 0.01249 "3" "0" "57" "S7"
2627 0.01321 "3" "0" "57" "S7"
2628 0.01587 "3" "0" "58" "S7"
2629 0.01442 "3" "0" "58" "S7"
2630 0.01918 "3" "0" "58" "S7"
2631 0.01309 "3" "0" "58" "S7"
2632 0.01360 "3" "0" "59" "S7"
2633 0.02657 "3" "0" "59" "S7"
2634 0.01077 "3" "0" "63" "S7"
2635 0.02912 "3" "0" "63" "S7"
2636 0.04673 "3" "0" "64" "S7"
2637 0.03501 "3" "0" "64" "S7"
2638 0.08538 "1" "0" "1" "S8"
2639 0.77760 "1" "0" "1" "S8"
2640 0.02543 "1" "0" "1" "S8"
2641 0.06863 "1" "0" "1" "S8"
2642 0.05444 "1" "0" "1" "S8"
2643 0.03159 "1" "0" "1" "S8"
2644 0.08165 "1" "0" "2" "S8"
2645 0.01351 "1" "0" "2" "S8"
2646 0.02520 "1" "0" "3" "S8"
2647 0.04290 "1" "0" "3" "S8"
2648 0.00586 "1" "0" "7" "S8"
2649 0.03535 "1" "0" "7" "S8"
2650 0.05722 "1" "0" "8" "S8"
2651 0.03542 "1" "0" "8" "S8"
2652 0.02231 "1" "0" "8" "S8"
2653 0.01334 "1" "0" "8" "S8"
2654 0.01165 "1" "0" "9" "S8"
2655 0.05578 "1" "0" "9" "S8"
2656 0.02389 "1" "0" "9" "S8"
2657 0.01194 "1" "0" "9" "S8"
2658 0.09211 "1" "0" "9" "S8"
2659 0.01518 "1" "0" "9" "S8"
2660 0.03285 "1" "0" "10" "S8"
2661 0.01779 "1" "0" "10" "S8"
2662 0.04984 "1" "0" "10" "S8"
2663 0.04240 "1" "0" "10" "S8"
2664 0.05292 "1" "0" "11" "S8"
2665 0.02142 "1" "0" "11" "S8"
2666 0.01324 "1" "0" "15" "S8"
2667 0.06663 "1" "0" "15" "S8"
2668 0.01540 "1" "0" "16" "S8"
2669 0.01603 "1" "0" "16" "S8"
2670 0.03432 "1" "0" "17" "S8"
2671 0.84278 "1" "0" "17" "S8"
2672 0.02610 "1" "0" "17" "S8"
2673 0.02267 "1" "0" "17" "S8"
2674 0.02663 "1" "0" "17" "S8"
2675 0.03447 "1" "0" "17" "S8"
2676 0.03670 "1" "0" "18" "S8"
2677 0.03097 "1" "0" "18" "S8"
2678 0.04987 "1" "0" "19" "S8"
2679 0.02362 "1" "0" "19" "S8"
2680 0.01062 "1" "0" "23" "S8"
2681 0.02468 "1" "0" "23" "S8"
2682 0.02198 "1" "0" "24" "S8"
2683 0.01349 "1" "0" "24" "S8"
2684 0.05249 "1" "0" "24" "S8"
2685 0.01552 "1" "0" "24" "S8"
2686 0.03827 "1" "0" "25" "S8"
2687 0.02364 "1" "0" "25" "S8"
2688 0.07847 "1" "0" "25" "S8"
2689 0.01100 "1" "0" "25" "S8"
2690 0.03508 "1" "0" "25" "S8"
2691 0.00600 "1" "0" "25" "S8"
2692 0.05482 "1" "0" "26" "S8"
2693 0.01388 "1" "0" "26" "S8"
2694 0.03125 "1" "0" "26" "S8"
2695 0.08217 "1" "0" "26" "S8"
2696 0.18424 "1" "0" "27" "S8"
2697 0.01769 "1" "0" "27" "S8"
2698 0.03023 "1" "0" "31" "S8"
2699 0.04151 "1" "0" "31" "S8"
2700 0.05896 "1" "0" "32" "S8"
2701 0.03623 "1" "0" "32" "S8"
2702 0.02473 "1" "0" "33" "S8"
2703 0.00118 "1" "0" "33" "S8"
2704 0.03344 "1" "0" "33" "S8"
2705 0.02127 "1" "0" "33" "S8"
2706 0.02016 "1" "0" "33" "S8"
2707 0.02775 "1" "0" "33" "S8"
2708 0.05152 "1" "0" "34" "S8"
2709 0.03375 "1" "0" "34" "S8"
2710 0.04357 "1" "0" "35" "S8"
2711 0.02253 "1" "0" "35" "S8"
2712 0.03146 "1" "0" "39" "S8"
2713 0.03748 "1" "0" "39" "S8"
2714 0.04681 "1" "0" "40" "S8"
2715 0.11146 "1" "0" "40" "S8"
2716 0.02421 "1" "0" "40" "S8"
2717 0.07031 "1" "0" "40" "S8"
2718 0.01984 "1" "0" "41" "S8"
2719 0.01596 "1" "0" "41" "S8"
2720 0.03540 "1" "0" "41" "S8"
2721 0.05462 "1" "0" "41" "S8"
2722 0.01581 "1" "0" "41" "S8"
2723 0.03548 "1" "0" "41" "S8"
2724 0.01698 "1" "0" "42" "S8"
2725 0.02393 "1" "0" "42" "S8"
2726 0.10695 "1" "0" "42" "S8"
2727 0.03673 "1" "0" "42" "S8"
2728 0.11598 "1" "0" "43" "S8"
2729 0.06792 "1" "0" "43" "S8"
2730 0.01463 "1" "0" "47" "S8"
2731 0.05824 "1" "0" "47" "S8"
2732 0.13007 "1" "0" "48" "S8"
2733 0.02804 "1" "0" "48" "S8"
2734 0.02062 "1" "0" "49" "S8"
2735 0.02066 "1" "0" "49" "S8"
2736 0.02018 "1" "0" "49" "S8"
2737 0.04686 "1" "0" "49" "S8"
2738 0.01174 "1" "0" "49" "S8"
2739 0.08018 "1" "0" "49" "S8"
2740 0.01568 "1" "0" "50" "S8"
2741 0.02136 "1" "0" "50" "S8"
2742 0.05246 "1" "0" "51" "S8"
2743 0.03925 "1" "0" "51" "S8"
2744 0.02893 "1" "0" "55" "S8"
2745 0.03405 "1" "0" "55" "S8"
2746 0.03369 "1" "0" "56" "S8"
2747 0.07134 "1" "0" "56" "S8"
2748 0.08525 "1" "0" "56" "S8"
2749 0.02588 "1" "0" "56" "S8"
2750 0.06131 "1" "0" "57" "S8"
2751 0.04650 "1" "0" "57" "S8"
2752 0.06617 "1" "0" "57" "S8"
2753 0.07149 "1" "0" "57" "S8"
2754 0.03447 "1" "0" "57" "S8"
2755 0.02479 "1" "0" "57" "S8"
2756 0.04680 "1" "0" "58" "S8"
2757 0.02333 "1" "0" "58" "S8"
2758 0.02567 "1" "0" "58" "S8"
2759 0.01877 "1" "0" "58" "S8"
2760 0.01780 "1" "0" "59" "S8"
2761 0.03629 "1" "0" "59" "S8"
2762 0.04287 "1" "0" "63" "S8"
2763 0.03575 "1" "0" "63" "S8"
2764 0.02256 "1" "0" "64" "S8"
2765 0.07933 "1" "0" "64" "S8"
2766 0.09625 "2" "1" "1" "S8"
2767 0.07840 "2" "1" "1" "S8"
2768 0.08234 "2" "1" "1" "S8"
2769 0.05265 "2" "1" "1" "S8"
2770 0.04892 "2" "1" "1" "S8"
2771 0.08102 "2" "1" "1" "S8"
2772 0.02791 "2" "1" "2" "S8"
2773 0.02552 "2" "1" "2" "S8"
2774 0.01352 "2" "1" "3" "S8"
2775 0.00249 "2" "1" "3" "S8"
2776 0.01354 "2" "1" "7" "S8"
2777 0.01274 "2" "1" "7" "S8"
2778 0.05259 "2" "1" "8" "S8"
2779 0.05154 "2" "1" "8" "S8"
2780 0.02042 "2" "1" "8" "S8"
2781 0.03567 "2" "1" "8" "S8"
2782 0.08748 "2" "1" "9" "S8"
2783 0.02612 "2" "1" "9" "S8"
2784 0.02946 "2" "1" "9" "S8"
2785 0.01582 "2" "1" "9" "S8"
2786 0.06572 "2" "1" "9" "S8"
2787 0.01951 "2" "1" "9" "S8"
2788 0.04045 "2" "1" "10" "S8"
2789 0.01351 "2" "1" "10" "S8"
2790 0.01499 "2" "1" "10" "S8"
2791 0.01822 "2" "1" "10" "S8"
2792 0.01231 "2" "1" "11" "S8"
2793 0.02777 "2" "1" "11" "S8"
2794 0.03587 "2" "1" "15" "S8"
2795 0.00662 "2" "1" "15" "S8"
2796 0.04882 "2" "1" "16" "S8"
2797 0.01209 "2" "1" "16" "S8"
2798 0.00677 "2" "1" "17" "S8"
2799 0.02233 "2" "1" "17" "S8"
2800 0.05426 "2" "1" "17" "S8"
2801 0.06597 "2" "1" "17" "S8"
2802 0.02019 "2" "1" "17" "S8"
2803 0.05460 "2" "1" "17" "S8"
2804 0.00889 "2" "1" "19" "S8"
2805 0.00618 "2" "1" "19" "S8"
2806 0.04251 "2" "1" "23" "S8"
2807 0.01786 "2" "1" "23" "S8"
2808 0.01359 "2" "1" "24" "S8"
2809 0.01452 "2" "1" "24" "S8"
2810 0.00834 "2" "1" "24" "S8"
2811 0.01290 "2" "1" "24" "S8"
2812 0.02265 "2" "1" "25" "S8"
2813 0.00495 "2" "1" "25" "S8"
2814 0.00952 "2" "1" "25" "S8"
2815 0.00975 "2" "1" "25" "S8"
2816 0.01193 "2" "1" "25" "S8"
2817 0.02490 "2" "1" "25" "S8"
2818 0.04737 "2" "1" "26" "S8"
2819 0.12282 "2" "1" "26" "S8"
2820 0.07129 "2" "1" "26" "S8"
2821 0.06290 "2" "1" "31" "S8"
2822 0.20599 "2" "1" "31" "S8"
2823 0.03038 "2" "1" "32" "S8"
2824 0.01096 "2" "1" "32" "S8"
2825 0.01153 "2" "1" "33" "S8"
2826 0.01484 "2" "1" "33" "S8"
2827 0.02293 "2" "1" "33" "S8"
2828 0.02168 "2" "1" "33" "S8"
2829 0.01791 "2" "1" "33" "S8"
2830 0.01508 "2" "1" "33" "S8"
2831 0.05090 "2" "1" "34" "S8"
2832 0.10772 "2" "1" "34" "S8"
2833 0.05971 "2" "1" "35" "S8"
2834 0.03975 "2" "1" "35" "S8"
2835 0.36349 "2" "1" "39" "S8"
2836 0.16709 "2" "1" "39" "S8"
2837 0.10274 "2" "1" "40" "S8"
2838 0.02451 "2" "1" "40" "S8"
2839 0.11504 "2" "1" "40" "S8"
2840 0.10895 "2" "1" "40" "S8"
2841 0.01706 "2" "1" "41" "S8"
2842 0.02428 "2" "1" "41" "S8"
2843 0.04393 "2" "1" "41" "S8"
2844 0.01293 "2" "1" "41" "S8"
2845 0.00625 "2" "1" "41" "S8"
2846 0.01450 "2" "1" "41" "S8"
2847 0.04899 "2" "1" "42" "S8"
2848 0.04763 "2" "1" "42" "S8"
2849 0.03400 "2" "1" "42" "S8"
2850 0.02924 "2" "1" "42" "S8"
2851 0.01534 "2" "1" "43" "S8"
2852 0.19054 "2" "1" "47" "S8"
2853 0.01075 "2" "1" "48" "S8"
2854 0.02850 "2" "1" "48" "S8"
2855 0.06253 "2" "1" "49" "S8"
2856 0.06027 "2" "1" "49" "S8"
2857 0.08069 "2" "1" "49" "S8"
2858 0.04132 "2" "1" "49" "S8"
2859 0.01389 "2" "1" "49" "S8"
2860 0.03298 "2" "1" "49" "S8"
2861 0.00871 "2" "1" "50" "S8"
2862 0.01467 "2" "1" "50" "S8"
2863 0.05903 "2" "1" "51" "S8"
2864 0.05313 "2" "1" "51" "S8"
2865 0.04515 "2" "1" "55" "S8"
2866 0.03219 "2" "1" "55" "S8"
2867 0.02260 "2" "1" "56" "S8"
2868 0.06365 "2" "1" "56" "S8"
2869 0.10158 "2" "1" "56" "S8"
2870 0.13356 "2" "1" "56" "S8"
2871 0.04459 "2" "1" "57" "S8"
2872 0.03123 "2" "1" "57" "S8"
2873 0.05864 "2" "1" "57" "S8"
2874 0.04679 "2" "1" "57" "S8"
2875 0.07082 "2" "1" "57" "S8"
2876 0.09305 "2" "1" "57" "S8"
2877 0.01782 "2" "1" "58" "S8"
2878 0.00367 "2" "1" "58" "S8"
2879 0.07117 "2" "1" "58" "S8"
2880 0.02724 "2" "1" "58" "S8"
2881 0.01503 "2" "1" "59" "S8"
2882 0.00199 "2" "1" "59" "S8"
2883 0.08523 "2" "1" "63" "S8"
2884 0.02340 "2" "1" "63" "S8"
2885 0.04649 "2" "1" "64" "S8"
2886 0.03451 "3" "0" "1" "S8"
2887 0.03947 "3" "0" "1" "S8"
2888 0.02375 "3" "0" "1" "S8"
2889 0.06110 "3" "0" "1" "S8"
2890 0.06222 "3" "0" "1" "S8"
2891 0.03433 "3" "0" "2" "S8"
2892 0.04628 "3" "0" "2" "S8"
2893 0.04130 "3" "0" "3" "S8"
2894 0.07274 "3" "0" "3" "S8"
2895 0.01367 "3" "0" "7" "S8"
2896 0.00620 "3" "0" "7" "S8"
2897 0.03803 "3" "0" "8" "S8"
2898 0.03194 "3" "0" "8" "S8"
2899 0.02222 "3" "0" "9" "S8"
2900 0.04063 "3" "0" "9" "S8"
2901 0.02980 "3" "0" "9" "S8"
2902 0.03325 "3" "0" "9" "S8"
2903 0.74390 "3" "0" "9" "S8"
2904 0.05716 "3" "0" "9" "S8"
2905 0.02744 "3" "0" "10" "S8"
2906 0.05333 "3" "0" "10" "S8"
2907 0.02929 "3" "0" "10" "S8"
2908 0.03211 "3" "0" "11" "S8"
2909 0.02252 "3" "0" "11" "S8"
2910 0.02201 "3" "0" "15" "S8"
2911 0.00368 "3" "0" "15" "S8"
2912 0.00518 "3" "0" "16" "S8"
2913 0.02298 "3" "0" "16" "S8"
2914 0.03792 "3" "0" "17" "S8"
2915 0.01585 "3" "0" "17" "S8"
2916 0.02643 "3" "0" "17" "S8"
2917 0.04991 "3" "0" "17" "S8"
2918 0.05409 "3" "0" "17" "S8"
2919 0.00666 "3" "0" "17" "S8"
2920 0.07656 "3" "0" "18" "S8"
2921 0.10193 "3" "0" "18" "S8"
2922 0.02666 "3" "0" "19" "S8"
2923 0.03375 "3" "0" "19" "S8"
2924 0.01777 "3" "0" "23" "S8"
2925 0.00951 "3" "0" "23" "S8"
2926 0.12085 "3" "0" "24" "S8"
2927 0.05513 "3" "0" "24" "S8"
2928 0.05053 "3" "0" "24" "S8"
2929 0.01046 "3" "0" "24" "S8"
2930 0.01848 "3" "0" "25" "S8"
2931 0.00754 "3" "0" "25" "S8"
2932 0.00887 "3" "0" "25" "S8"
2933 0.00876 "3" "0" "25" "S8"
2934 0.01113 "3" "0" "25" "S8"
2935 0.05162 "3" "0" "26" "S8"
2936 0.17667 "3" "0" "26" "S8"
2937 0.12653 "3" "0" "26" "S8"
2938 0.04036 "3" "0" "26" "S8"
2939 0.06738 "3" "0" "27" "S8"
2940 0.14372 "3" "0" "27" "S8"
2941 0.05289 "3" "0" "31" "S8"
2942 0.03328 "3" "0" "31" "S8"
2943 0.02615 "3" "0" "32" "S8"
2944 0.02613 "3" "0" "32" "S8"
2945 0.00575 "3" "0" "33" "S8"
2946 0.05749 "3" "0" "33" "S8"
2947 0.02056 "3" "0" "33" "S8"
2948 0.04195 "3" "0" "33" "S8"
2949 0.03031 "3" "0" "33" "S8"
2950 0.00466 "3" "0" "33" "S8"
2951 0.07718 "3" "0" "34" "S8"
2952 0.05884 "3" "0" "34" "S8"
2953 0.06668 "3" "0" "35" "S8"
2954 0.28324 "3" "0" "35" "S8"
2955 0.11066 "3" "0" "39" "S8"
2956 0.08546 "3" "0" "39" "S8"
2957 0.06880 "3" "0" "40" "S8"
2958 0.02903 "3" "0" "40" "S8"
2959 0.04764 "3" "0" "40" "S8"
2960 0.04449 "3" "0" "40" "S8"
2961 0.01621 "3" "0" "41" "S8"
2962 0.02021 "3" "0" "41" "S8"
2963 0.01628 "3" "0" "41" "S8"
2964 0.01335 "3" "0" "41" "S8"
2965 0.04234 "3" "0" "41" "S8"
2966 0.02352 "3" "0" "41" "S8"
2967 0.01783 "3" "0" "42" "S8"
2968 0.02102 "3" "0" "42" "S8"
2969 0.00387 "3" "0" "42" "S8"
2970 0.01649 "3" "0" "42" "S8"
2971 0.03614 "3" "0" "43" "S8"
2972 0.01821 "3" "0" "43" "S8"
2973 0.16985 "3" "0" "47" "S8"
2974 0.08058 "3" "0" "47" "S8"
2975 0.06767 "3" "0" "48" "S8"
2976 0.02045 "3" "0" "48" "S8"
2977 0.03479 "3" "0" "49" "S8"
2978 0.01646 "3" "0" "49" "S8"
2979 0.00997 "3" "0" "49" "S8"
2980 0.03546 "3" "0" "49" "S8"
2981 0.03490 "3" "0" "49" "S8"
2982 0.01247 "3" "0" "50" "S8"
2983 0.01256 "3" "0" "50" "S8"
2984 0.01068 "3" "0" "51" "S8"
2985 0.01776 "3" "0" "51" "S8"
2986 0.03260 "3" "0" "55" "S8"
2987 0.09782 "3" "0" "55" "S8"
2988 0.03130 "3" "0" "56" "S8"
2989 0.10356 "3" "0" "56" "S8"
2990 0.03479 "3" "0" "57" "S8"
2991 0.05982 "3" "0" "57" "S8"
2992 0.03165 "3" "0" "57" "S8"
2993 0.09574 "3" "0" "57" "S8"
2994 0.02959 "3" "0" "57" "S8"
2995 0.01256 "3" "0" "57" "S8"
2996 0.00224 "3" "0" "58" "S8"
2997 0.02299 "3" "0" "58" "S8"
2998 0.00415 "3" "0" "58" "S8"
2999 0.03186 "3" "0" "58" "S8"
3000 0.01928 "3" "0" "59" "S8"
3001 0.01770 "3" "0" "59" "S8"
3002 0.01433 "3" "0" "63" "S8"
3003 0.02712 "3" "0" "64" "S8"
3004 0.06641 "3" "0" "64" "S8"
3005 0.00515 "1" "0" "1" "S9"
3006 0.03139 "1" "0" "1" "S9"
3007 0.03135 "1" "0" "1" "S9"
3008 0.05308 "1" "0" "1" "S9"
3009 0.02430 "1" "0" "1" "S9"
3010 0.01571 "1" "0" "1" "S9"
3011 0.01963 "1" "0" "2" "S9"
3012 0.01044 "1" "0" "2" "S9"
3013 0.01451 "1" "0" "3" "S9"
3014 0.01459 "1" "0" "3" "S9"
3015 0.00951 "1" "0" "7" "S9"
3016 0.02325 "1" "0" "7" "S9"
3017 0.03000 "1" "0" "8" "S9"
3018 0.03925 "1" "0" "8" "S9"
3019 0.02156 "1" "0" "8" "S9"
3020 0.01317 "1" "0" "8" "S9"
3021 0.04770 "1" "0" "9" "S9"
3022 0.02430 "1" "0" "9" "S9"
3023 0.02887 "1" "0" "9" "S9"
3024 0.04497 "1" "0" "9" "S9"
3025 0.01358 "1" "0" "9" "S9"
3026 0.03835 "1" "0" "9" "S9"
3027 0.02454 "1" "0" "10" "S9"
3028 0.02043 "1" "0" "10" "S9"
3029 0.01376 "1" "0" "10" "S9"
3030 0.00386 "1" "0" "10" "S9"
3031 0.01633 "1" "0" "11" "S9"
3032 0.01019 "1" "0" "11" "S9"
3033 0.00998 "1" "0" "15" "S9"
3034 0.02880 "1" "0" "15" "S9"
3035 0.03212 "1" "0" "16" "S9"
3036 0.02634 "1" "0" "16" "S9"
3037 0.01846 "1" "0" "17" "S9"
3038 0.02072 "1" "0" "17" "S9"
3039 0.02368 "1" "0" "17" "S9"
3040 0.02646 "1" "0" "17" "S9"
3041 0.02382 "1" "0" "17" "S9"
3042 0.03111 "1" "0" "17" "S9"
3043 0.03226 "1" "0" "18" "S9"
3044 0.03030 "1" "0" "18" "S9"
3045 0.01694 "1" "0" "19" "S9"
3046 0.02314 "1" "0" "19" "S9"
3047 0.02798 "1" "0" "23" "S9"
3048 0.01264 "1" "0" "23" "S9"
3049 0.00959 "1" "0" "24" "S9"
3050 0.06671 "1" "0" "24" "S9"
3051 0.00911 "1" "0" "24" "S9"
3052 0.01465 "1" "0" "24" "S9"
3053 0.01264 "1" "0" "25" "S9"
3054 0.02086 "1" "0" "25" "S9"
3055 0.04643 "1" "0" "25" "S9"
3056 0.02171 "1" "0" "25" "S9"
3057 0.00851 "1" "0" "25" "S9"
3058 0.00817 "1" "0" "25" "S9"
3059 0.08093 "1" "0" "26" "S9"
3060 0.02388 "1" "0" "26" "S9"
3061 0.09797 "1" "0" "26" "S9"
3062 0.01638 "1" "0" "26" "S9"
3063 0.01758 "1" "0" "27" "S9"
3064 0.02622 "1" "0" "27" "S9"
3065 0.01934 "1" "0" "31" "S9"
3066 0.01439 "1" "0" "31" "S9"
3067 0.01070 "1" "0" "32" "S9"
3068 0.00293 "1" "0" "32" "S9"
3069 0.03613 "1" "0" "33" "S9"
3070 0.03459 "1" "0" "33" "S9"
3071 0.01509 "1" "0" "33" "S9"
3072 0.01199 "1" "0" "33" "S9"
3073 0.00317 "1" "0" "33" "S9"
3074 0.05326 "1" "0" "33" "S9"
3075 0.08113 "1" "0" "34" "S9"
3076 0.01966 "1" "0" "35" "S9"
3077 0.12801 "1" "0" "35" "S9"
3078 0.01446 "1" "0" "39" "S9"
3079 0.05190 "1" "0" "39" "S9"
3080 0.01993 "1" "0" "40" "S9"
3081 0.03240 "1" "0" "40" "S9"
3082 0.05907 "1" "0" "40" "S9"
3083 0.01896 "1" "0" "40" "S9"
3084 0.01422 "1" "0" "41" "S9"
3085 0.00568 "1" "0" "41" "S9"
3086 0.02245 "1" "0" "41" "S9"
3087 0.01270 "1" "0" "41" "S9"
3088 0.04626 "1" "0" "41" "S9"
3089 0.09029 "1" "0" "41" "S9"
3090 0.01035 "1" "0" "42" "S9"
3091 0.00626 "1" "0" "42" "S9"
3092 0.00521 "1" "0" "42" "S9"
3093 0.00370 "1" "0" "42" "S9"
3094 0.03388 "1" "0" "43" "S9"
3095 0.02181 "1" "0" "43" "S9"
3096 0.06023 "1" "0" "47" "S9"
3097 0.12374 "1" "0" "47" "S9"
3098 0.05069 "1" "0" "48" "S9"
3099 0.00680 "1" "0" "48" "S9"
3100 0.02911 "1" "0" "49" "S9"
3101 0.02266 "1" "0" "49" "S9"
3102 0.02396 "1" "0" "49" "S9"
3103 0.01297 "1" "0" "49" "S9"
3104 0.01350 "1" "0" "49" "S9"
3105 0.04422 "1" "0" "49" "S9"
3106 0.00279 "1" "0" "50" "S9"
3107 0.02507 "1" "0" "50" "S9"
3108 0.04286 "1" "0" "51" "S9"
3109 0.04607 "1" "0" "51" "S9"
3110 0.05575 "1" "0" "55" "S9"
3111 0.03088 "1" "0" "55" "S9"
3112 0.01013 "1" "0" "56" "S9"
3113 0.03146 "1" "0" "56" "S9"
3114 0.04251 "1" "0" "56" "S9"
3115 0.01966 "1" "0" "56" "S9"
3116 0.01379 "1" "0" "57" "S9"
3117 0.01945 "1" "0" "57" "S9"
3118 0.02637 "1" "0" "57" "S9"
3119 0.01448 "1" "0" "57" "S9"
3120 0.04062 "1" "0" "57" "S9"
3121 0.01601 "1" "0" "57" "S9"
3122 0.00578 "1" "0" "58" "S9"
3123 0.01238 "1" "0" "58" "S9"
3124 0.00985 "1" "0" "58" "S9"
3125 0.01162 "1" "0" "58" "S9"
3126 0.02216 "1" "0" "59" "S9"
3127 0.02683 "1" "0" "59" "S9"
3128 0.05520 "1" "0" "63" "S9"
3129 0.03375 "1" "0" "63" "S9"
3130 0.03828 "1" "0" "64" "S9"
3131 0.02576 "1" "0" "64" "S9"
3132 0.03546 "2" "1" "1" "S9"
3133 0.04609 "2" "1" "1" "S9"
3134 0.04631 "2" "1" "1" "S9"
3135 0.02402 "2" "1" "1" "S9"
3136 0.01952 "2" "1" "1" "S9"
3137 0.03742 "2" "1" "1" "S9"
3138 0.05753 "2" "1" "2" "S9"
3139 0.00942 "2" "1" "2" "S9"
3140 0.02037 "2" "1" "3" "S9"
3141 0.04759 "2" "1" "3" "S9"
3142 0.03558 "2" "1" "7" "S9"
3143 0.01359 "2" "1" "7" "S9"
3144 0.00873 "2" "1" "8" "S9"
3145 0.00507 "2" "1" "8" "S9"
3146 0.02515 "2" "1" "8" "S9"
3147 0.02043 "2" "1" "8" "S9"
3148 0.01842 "2" "1" "9" "S9"
3149 0.01543 "2" "1" "9" "S9"
3150 0.06032 "2" "1" "9" "S9"
3151 0.02490 "2" "1" "9" "S9"
3152 0.01687 "2" "1" "9" "S9"
3153 0.01282 "2" "1" "9" "S9"
3154 0.02528 "2" "1" "10" "S9"
3155 0.08154 "2" "1" "10" "S9"
3156 0.00656 "2" "1" "11" "S9"
3157 0.02232 "2" "1" "11" "S9"
3158 0.01801 "2" "1" "15" "S9"
3159 0.00388 "2" "1" "15" "S9"
3160 0.00836 "2" "1" "16" "S9"
3161 0.02936 "2" "1" "16" "S9"
3162 0.02078 "2" "1" "17" "S9"
3163 0.00861 "2" "1" "17" "S9"
3164 0.02668 "2" "1" "17" "S9"
3165 0.07086 "2" "1" "17" "S9"
3166 0.00847 "2" "1" "17" "S9"
3167 0.03195 "2" "1" "17" "S9"
3168 0.02002 "2" "1" "18" "S9"
3169 0.05412 "2" "1" "18" "S9"
3170 0.03930 "2" "1" "19" "S9"
3171 0.04142 "2" "1" "19" "S9"
3172 0.02208 "2" "1" "23" "S9"
3173 0.03152 "2" "1" "23" "S9"
3174 0.06165 "2" "1" "24" "S9"
3175 0.00481 "2" "1" "24" "S9"
3176 0.00419 "2" "1" "24" "S9"
3177 0.02511 "2" "1" "24" "S9"
3178 0.02237 "2" "1" "25" "S9"
3179 0.01354 "2" "1" "25" "S9"
3180 0.00847 "2" "1" "25" "S9"
3181 0.02380 "2" "1" "25" "S9"
3182 0.02254 "2" "1" "25" "S9"
3183 0.02640 "2" "1" "25" "S9"
3184 0.04045 "2" "1" "26" "S9"
3185 0.08944 "2" "1" "26" "S9"
3186 0.05662 "2" "1" "26" "S9"
3187 0.08855 "2" "1" "26" "S9"
3188 0.07833 "2" "1" "27" "S9"
3189 0.13022 "2" "1" "27" "S9"
3190 0.01248 "2" "1" "31" "S9"
3191 0.02307 "2" "1" "31" "S9"
3192 0.00667 "2" "1" "32" "S9"
3193 0.01385 "2" "1" "32" "S9"
3194 0.02812 "2" "1" "33" "S9"
3195 0.02115 "2" "1" "33" "S9"
3196 0.00832 "2" "1" "33" "S9"
3197 0.00684 "2" "1" "33" "S9"
3198 0.00598 "2" "1" "33" "S9"
3199 0.00584 "2" "1" "33" "S9"
3200 0.06952 "2" "1" "34" "S9"
3201 0.05161 "2" "1" "34" "S9"
3202 0.06455 "2" "1" "35" "S9"
3203 0.18027 "2" "1" "35" "S9"
3204 0.09956 "2" "1" "39" "S9"
3205 0.12003 "2" "1" "39" "S9"
3206 0.05551 "2" "1" "40" "S9"
3207 0.02055 "2" "1" "40" "S9"
