"PDist" "Group" "Cond" "TB" "Subj"
3216 0.03280 "0" "0" "24" "S2"
3217 0.01230 "0" "0" "24" "S2"
3218 0.01996 "0" "0" "25" "S2"
3219 0.03035 "0" "0" "25" "S2"
3220 0.01638 "0" "0" "25" "S2"
3221 0.02046 "0" "0" "25" "S2"
3222 0.02218 "0" "0" "25" "S2"
3223 0.02470 "0" "0" "25" "S2"
3224 0.02355 "0" "0" "26" "S2"
3225 0.00450 "0" "0" "26" "S2"
3226 0.01725 "0" "0" "26" "S2"
3227 0.15440 "0" "0" "26" "S2"
3228 0.01811 "0" "0" "27" "S2"
3229 0.06334 "0" "0" "27" "S2"
3230 0.01491 "0" "0" "31" "S2"
3231 0.04819 "0" "0" "31" "S2"
3232 0.03097 "0" "0" "32" "S2"
3233 0.00957 "0" "0" "32" "S2"
3234 0.02215 "0" "0" "33" "S2"
3235 0.03340 "0" "0" "33" "S2"
3236 0.03184 "0" "0" "33" "S2"
3237 0.01921 "0" "0" "33" "S2"
3238 0.08761 "0" "0" "33" "S2"
3239 0.06166 "0" "0" "33" "S2"
3240 0.02582 "0" "0" "34" "S2"
3241 0.01269 "0" "0" "34" "S2"
3242 0.03265 "0" "0" "35" "S2"
3243 0.03626 "0" "0" "35" "S2"
3244 0.06673 "0" "0" "39" "S2"
3245 0.06936 "0" "0" "39" "S2"
3246 0.00292 "0" "0" "40" "S2"
3247 0.05150 "0" "0" "40" "S2"
3248 0.05213 "0" "0" "40" "S2"
3249 0.18624 "0" "0" "40" "S2"
3250 0.06464 "0" "0" "41" "S2"
3251 0.02543 "0" "0" "41" "S2"
3252 0.03936 "0" "0" "41" "S2"
3253 0.02103 "0" "0" "41" "S2"
3254 0.08002 "0" "0" "41" "S2"
3255 0.00661 "0" "0" "42" "S2"
3256 0.02786 "0" "0" "42" "S2"
3257 0.01799 "0" "0" "42" "S2"
3258 0.01633 "0" "0" "42" "S2"
3259 0.02026 "0" "0" "43" "S2"
3260 0.45722 "0" "0" "43" "S2"
3261 0.02796 "0" "0" "47" "S2"
3262 0.01103 "0" "0" "47" "S2"
3263 0.03021 "0" "0" "48" "S2"
3264 0.03123 "0" "0" "48" "S2"
3265 0.02616 "0" "0" "49" "S2"
3266 0.03277 "0" "0" "49" "S2"
3267 0.01146 "0" "0" "49" "S2"
3268 0.02268 "0" "0" "49" "S2"
3269 0.07612 "0" "0" "49" "S2"
3270 0.05296 "0" "0" "49" "S2"
3271 0.06904 "0" "0" "50" "S2"
3272 0.03834 "0" "0" "50" "S2"
3273 0.02227 "0" "0" "51" "S2"
3274 0.03719 "0" "0" "51" "S2"
3275 0.04235 "0" "0" "55" "S2"
3276 0.04165 "0" "0" "55" "S2"
3277 0.01662 "0" "0" "56" "S2"
3278 0.03663 "0" "0" "56" "S2"
3279 0.00401 "0" "0" "56" "S2"
3280 0.03531 "0" "0" "56" "S2"
3281 0.01715 "0" "0" "57" "S2"
3282 0.01806 "0" "0" "57" "S2"
3283 0.05529 "0" "0" "57" "S2"
3284 0.06919 "0" "0" "57" "S2"
3285 0.00709 "0" "0" "57" "S2"
3286 0.02127 "0" "0" "57" "S2"
3287 0.01240 "0" "0" "58" "S2"
3288 0.06238 "0" "0" "58" "S2"
3289 0.06322 "0" "0" "58" "S2"
3290 0.03165 "0" "0" "58" "S2"
3291 0.03235 "0" "0" "59" "S2"
3292 0.08005 "0" "0" "59" "S2"
3293 0.02115 "0" "0" "63" "S2"
3294 0.04493 "0" "0" "63" "S2"
3295 0.02938 "0" "0" "64" "S2"
3296 0.05048 "0" "0" "64" "S2"
3297 0.03681 "0" "1" "1" "S2"
3298 0.06462 "0" "1" "1" "S2"
3299 0.01656 "0" "1" "1" "S2"
3300 0.02565 "0" "1" "1" "S2"
3301 0.06551 "0" "1" "1" "S2"
3302 0.02853 "0" "1" "1" "S2"
3303 0.15728 "0" "1" "2" "S2"
3304 0.03209 "0" "1" "2" "S2"
3305 0.03264 "0" "1" "3" "S2"
3306 0.04931 "0" "1" "3" "S2"
3307 0.02631 "0" "1" "7" "S2"
3308 0.02174 "0" "1" "7" "S2"
3309 0.01109 "0" "1" "8" "S2"
3310 0.01185 "0" "1" "8" "S2"
3311 0.03468 "0" "1" "8" "S2"
3312 0.01746 "0" "1" "8" "S2"
3313 0.04332 "0" "1" "9" "S2"
3314 0.03257 "0" "1" "9" "S2"
3315 0.03979 "0" "1" "9" "S2"
3316 0.01863 "0" "1" "9" "S2"
3317 0.05315 "0" "1" "9" "S2"
3318 0.05324 "0" "1" "9" "S2"
3319 0.06459 "0" "1" "10" "S2"
3320 0.03627 "0" "1" "10" "S2"
3321 0.02918 "0" "1" "10" "S2"
3322 0.06948 "0" "1" "11" "S2"
3323 0.08924 "0" "1" "11" "S2"
3324 0.01863 "0" "1" "15" "S2"
3325 0.01527 "0" "1" "15" "S2"
3326 0.02440 "0" "1" "16" "S2"
3327 0.03619 "0" "1" "16" "S2"
3328 0.04390 "0" "1" "17" "S2"
3329 0.02311 "0" "1" "17" "S2"
3330 0.03735 "0" "1" "17" "S2"
3331 0.04614 "0" "1" "17" "S2"
3332 0.06548 "0" "1" "17" "S2"
3333 0.02590 "0" "1" "17" "S2"
3334 0.04371 "0" "1" "18" "S2"
3335 0.02519 "0" "1" "18" "S2"
3336 0.03989 "0" "1" "23" "S2"
3337 0.04995 "0" "1" "23" "S2"
3338 0.03401 "0" "1" "24" "S2"
3339 0.02705 "0" "1" "24" "S2"
3340 0.05189 "0" "1" "24" "S2"
3341 0.02537 "0" "1" "24" "S2"
3342 0.02219 "0" "1" "25" "S2"
3343 0.03441 "0" "1" "25" "S2"
3344 0.02555 "0" "1" "25" "S2"
3345 0.02504 "0" "1" "25" "S2"
3346 0.02480 "0" "1" "25" "S2"
3347 0.03231 "0" "1" "25" "S2"
3348 0.27160 "0" "1" "26" "S2"
3349 0.12200 "0" "1" "26" "S2"
3350 0.08061 "0" "1" "26" "S2"
3351 0.04890 "0" "1" "26" "S2"
3352 0.01831 "0" "1" "27" "S2"
3353 0.02878 "0" "1" "27" "S2"
3354 0.04103 "0" "1" "31" "S2"
3355 0.01552 "0" "1" "31" "S2"
3356 0.02342 "0" "1" "32" "S2"
3357 0.08170 "0" "1" "32" "S2"
3358 0.04362 "0" "1" "33" "S2"
3359 0.06129 "0" "1" "33" "S2"
3360 0.01023 "0" "1" "33" "S2"
3361 0.05201 "0" "1" "33" "S2"
3362 0.05684 "0" "1" "33" "S2"
3363 0.01070 "0" "1" "33" "S2"
3364 0.02155 "0" "1" "34" "S2"
3365 0.07446 "0" "1" "34" "S2"
3366 0.02264 "0" "1" "35" "S2"
3367 0.02882 "0" "1" "35" "S2"
3368 0.04709 "0" "1" "39" "S2"
3369 0.09011 "0" "1" "39" "S2"
3370 0.01992 "0" "1" "40" "S2"
3371 0.03512 "0" "1" "40" "S2"
3372 0.07965 "0" "1" "40" "S2"
3373 0.10910 "0" "1" "40" "S2"
3374 0.03192 "0" "1" "41" "S2"
3375 0.02264 "0" "1" "41" "S2"
3376 0.01398 "0" "1" "41" "S2"
3377 0.02321 "0" "1" "41" "S2"
3378 0.04538 "0" "1" "41" "S2"
3379 0.07181 "0" "1" "41" "S2"
3380 0.02142 "0" "1" "42" "S2"
3381 0.00327 "0" "1" "42" "S2"
3382 0.01268 "0" "1" "42" "S2"
3383 0.02491 "0" "1" "42" "S2"
3384 0.06466 "0" "1" "43" "S2"
3385 0.02267 "0" "1" "43" "S2"
3386 0.03689 "0" "1" "47" "S2"
3387 0.01985 "0" "1" "47" "S2"
3388 0.00874 "0" "1" "48" "S2"
3389 0.07435 "0" "1" "48" "S2"
3390 0.01694 "0" "1" "49" "S2"
3391 0.01323 "0" "1" "49" "S2"
3392 0.08896 "0" "1" "49" "S2"
3393 0.04550 "0" "1" "49" "S2"
3394 0.01633 "0" "1" "49" "S2"
3395 0.00564 "0" "1" "49" "S2"
3396 0.03251 "0" "1" "50" "S2"
3397 0.04231 "0" "1" "50" "S2"
3398 0.01629 "0" "1" "51" "S2"
3399 0.04780 "0" "1" "51" "S2"
3400 0.05239 "0" "1" "55" "S2"
3401 0.04438 "0" "1" "55" "S2"
3402 0.04127 "0" "1" "56" "S2"
3403 0.05698 "0" "1" "56" "S2"
3404 0.03327 "0" "1" "56" "S2"
3405 0.01971 "0" "1" "56" "S2"
3406 0.05315 "0" "1" "57" "S2"
3407 0.04062 "0" "1" "57" "S2"
3408 0.02931 "0" "1" "57" "S2"
3409 0.05487 "0" "1" "57" "S2"
3410 0.02335 "0" "1" "57" "S2"
3411 0.00748 "0" "1" "57" "S2"
3412 0.03587 "0" "1" "58" "S2"
3413 0.02508 "0" "1" "58" "S2"
3414 0.04440 "0" "1" "58" "S2"
3415 0.00859 "0" "1" "58" "S2"
3416 0.03738 "0" "1" "59" "S2"
3417 0.01291 "0" "1" "59" "S2"
3418 0.03453 "0" "1" "63" "S2"
3419 0.01277 "0" "1" "63" "S2"
3420 0.02204 "0" "0" "1" "S3"
3421 0.03019 "0" "0" "1" "S3"
3422 0.04775 "0" "0" "1" "S3"
3423 0.02927 "0" "0" "1" "S3"
3424 0.03577 "0" "0" "1" "S3"
3425 0.01122 "0" "0" "1" "S3"
3426 0.00965 "0" "0" "2" "S3"
3427 0.00395 "0" "0" "2" "S3"
3428 0.07779 "0" "0" "3" "S3"
3429 0.01732 "0" "0" "3" "S3"
3430 0.00631 "0" "0" "7" "S3"
3431 0.00958 "0" "0" "7" "S3"
3432 0.04330 "0" "0" "8" "S3"
3433 0.02036 "0" "0" "8" "S3"
3434 0.01971 "0" "0" "8" "S3"
3435 0.01835 "0" "0" "8" "S3"
3436 0.03434 "0" "0" "9" "S3"
3437 0.07888 "0" "0" "9" "S3"
3438 0.04296 "0" "0" "9" "S3"
3439 0.03690 "0" "0" "9" "S3"
3440 0.02919 "0" "0" "9" "S3"
3441 0.04450 "0" "0" "9" "S3"
3442 0.02133 "0" "0" "10" "S3"
3443 0.04972 "0" "0" "10" "S3"
3444 0.03563 "0" "0" "10" "S3"
3445 0.02248 "0" "0" "10" "S3"
3446 0.03924 "0" "0" "11" "S3"
3447 0.02179 "0" "0" "11" "S3"
3448 0.00754 "0" "0" "15" "S3"
3449 0.01606 "0" "0" "15" "S3"
3450 0.00510 "0" "0" "16" "S3"
3451 0.01166 "0" "0" "16" "S3"
3452 0.06776 "0" "0" "17" "S3"
3453 0.02852 "0" "0" "17" "S3"
3454 0.07909 "0" "0" "17" "S3"
3455 0.02783 "0" "0" "17" "S3"
3456 0.06617 "0" "0" "17" "S3"
3457 0.02767 "0" "0" "17" "S3"
3458 0.05073 "0" "0" "18" "S3"
3459 0.08705 "0" "0" "18" "S3"
3460 0.03048 "0" "0" "19" "S3"
3461 0.06084 "0" "0" "19" "S3"
3462 0.01825 "0" "0" "23" "S3"
3463 0.02388 "0" "0" "23" "S3"
3464 0.00926 "0" "0" "24" "S3"
3465 0.01068 "0" "0" "24" "S3"
3466 0.01519 "0" "0" "24" "S3"
3467 0.01922 "0" "0" "24" "S3"
3468 0.03017 "0" "0" "25" "S3"
3469 0.01178 "0" "0" "25" "S3"
3470 0.01580 "0" "0" "25" "S3"
3471 0.02637 "0" "0" "25" "S3"
3472 0.02360 "0" "0" "25" "S3"
3473 0.02415 "0" "0" "25" "S3"
3474 0.03120 "0" "0" "26" "S3"
3475 0.02551 "0" "0" "26" "S3"
3476 0.01238 "0" "0" "26" "S3"
3477 0.02738 "0" "0" "26" "S3"
3478 0.07178 "0" "0" "27" "S3"
3479 0.10168 "0" "0" "27" "S3"
3480 0.03294 "0" "0" "31" "S3"
3481 0.02511 "0" "0" "31" "S3"
3482 0.01807 "0" "0" "32" "S3"
3483 0.09199 "0" "0" "32" "S3"
3484 0.03479 "0" "0" "33" "S3"
3485 0.02975 "0" "0" "33" "S3"
3486 0.01264 "0" "0" "33" "S3"
3487 0.00855 "0" "0" "33" "S3"
3488 0.00854 "0" "0" "33" "S3"
3489 0.00860 "0" "0" "33" "S3"
3490 0.02009 "0" "0" "34" "S3"
3491 0.04154 "0" "0" "34" "S3"
3492 0.11423 "0" "0" "35" "S3"
3493 0.06137 "0" "0" "35" "S3"
3494 0.15322 "0" "0" "39" "S3"
3495 0.03207 "0" "0" "39" "S3"
3496 0.01063 "0" "0" "40" "S3"
3497 0.02275 "0" "0" "40" "S3"
3498 0.02317 "0" "0" "40" "S3"
3499 0.01741 "0" "0" "40" "S3"
3500 0.00905 "0" "0" "41" "S3"
3501 0.01410 "0" "0" "41" "S3"
3502 0.01389 "0" "0" "41" "S3"
3503 0.03255 "0" "0" "41" "S3"
3504 0.02165 "0" "0" "41" "S3"
3505 0.00482 "0" "0" "41" "S3"
3506 0.04362 "0" "0" "42" "S3"
3507 0.01350 "0" "0" "42" "S3"
3508 0.05283 "0" "0" "42" "S3"
3509 0.01414 "0" "0" "42" "S3"
3510 0.06208 "0" "0" "43" "S3"
3511 0.06922 "0" "0" "43" "S3"
3512 0.01871 "0" "0" "47" "S3"
3513 0.02348 "0" "0" "47" "S3"
3514 0.01338 "0" "0" "48" "S3"
3515 0.01537 "0" "0" "48" "S3"
3516 0.01177 "0" "0" "49" "S3"
3517 0.02329 "0" "0" "49" "S3"
3518 0.00563 "0" "0" "49" "S3"
3519 0.01362 "0" "0" "49" "S3"
3520 0.02282 "0" "0" "49" "S3"
3521 0.01526 "0" "0" "49" "S3"
3522 0.01917 "0" "0" "50" "S3"
3523 0.00793 "0" "0" "50" "S3"
3524 0.03759 "0" "0" "51" "S3"
3525 0.01465 "0" "0" "51" "S3"
3526 0.01560 "0" "0" "55" "S3"
3527 0.02993 "0" "0" "55" "S3"
3528 0.02761 "0" "0" "56" "S3"
3529 0.02258 "0" "0" "56" "S3"
3530 0.01638 "0" "0" "56" "S3"
3531 0.00969 "0" "0" "56" "S3"
3532 0.03865 "0" "0" "57" "S3"
3533 0.01233 "0" "0" "57" "S3"
3534 0.05305 "0" "0" "57" "S3"
3535 0.01872 "0" "0" "57" "S3"
3536 0.00812 "0" "0" "57" "S3"
3537 0.02044 "0" "0" "57" "S3"
3538 0.04862 "0" "0" "58" "S3"
3539 0.01933 "0" "0" "58" "S3"
3540 0.05053 "0" "0" "58" "S3"
3541 0.01151 "0" "0" "58" "S3"
3542 0.02696 "0" "0" "59" "S3"
3543 0.00945 "0" "0" "59" "S3"
3544 0.03489 "0" "0" "63" "S3"
3545 0.02237 "0" "0" "63" "S3"
3546 0.02459 "0" "0" "64" "S3"
3547 0.05640 "0" "0" "64" "S3"
3548 0.04605 "0" "1" "1" "S3"
3549 0.03308 "0" "1" "1" "S3"
3550 0.03652 "0" "1" "1" "S3"
3551 0.05680 "0" "1" "1" "S3"
3552 0.06299 "0" "1" "1" "S3"
3553 0.02409 "0" "1" "1" "S3"
3554 0.00766 "0" "1" "2" "S3"
3555 0.00376 "0" "1" "2" "S3"
3556 0.00698 "0" "1" "3" "S3"
3557 0.02680 "0" "1" "3" "S3"
3558 0.00912 "0" "1" "7" "S3"
3559 0.01038 "0" "1" "7" "S3"
3560 0.03849 "0" "1" "8" "S3"
3561 0.02780 "0" "1" "8" "S3"
3562 0.03067 "0" "1" "8" "S3"
3563 0.02396 "0" "1" "8" "S3"
3564 0.05420 "0" "1" "9" "S3"
3565 0.03180 "0" "1" "9" "S3"
3566 0.03889 "0" "1" "9" "S3"
3567 0.04690 "0" "1" "9" "S3"
3568 0.05174 "0" "1" "9" "S3"
3569 0.07938 "0" "1" "10" "S3"
3570 0.01160 "0" "1" "10" "S3"
3571 0.02272 "0" "1" "10" "S3"
3572 0.01974 "0" "1" "10" "S3"
3573 0.02630 "0" "1" "11" "S3"
3574 0.03604 "0" "1" "11" "S3"
3575 0.01387 "0" "1" "15" "S3"
3576 0.00670 "0" "1" "15" "S3"
3577 0.02694 "0" "1" "16" "S3"
3578 0.02049 "0" "1" "16" "S3"
3579 0.03881 "0" "1" "17" "S3"
3580 0.02494 "0" "1" "17" "S3"
3581 0.01788 "0" "1" "17" "S3"
3582 0.05576 "0" "1" "17" "S3"
3583 0.01486 "0" "1" "17" "S3"
3584 0.08897 "0" "1" "17" "S3"
3585 0.00775 "0" "1" "19" "S3"
3586 0.02026 "0" "1" "19" "S3"
3587 0.02536 "0" "1" "23" "S3"
3588 0.01120 "0" "1" "23" "S3"
3589 0.02216 "0" "1" "24" "S3"
3590 0.01530 "0" "1" "24" "S3"
3591 0.01125 "0" "1" "24" "S3"
3592 0.01449 "0" "1" "24" "S3"
3593 0.01333 "0" "1" "25" "S3"
3594 0.03886 "0" "1" "25" "S3"
3595 0.03310 "0" "1" "25" "S3"
3596 0.04518 "0" "1" "25" "S3"
3597 0.04354 "0" "1" "25" "S3"
3598 0.05963 "0" "1" "25" "S3"
3599 0.02088 "0" "1" "26" "S3"
3600 0.02673 "0" "1" "26" "S3"
3601 0.04893 "0" "1" "26" "S3"
3602 0.04554 "0" "1" "26" "S3"
3603 0.08599 "0" "1" "31" "S3"
3604 0.02504 "0" "1" "31" "S3"
3605 0.04145 "0" "1" "32" "S3"
3606 0.04259 "0" "1" "32" "S3"
3607 0.02031 "0" "1" "33" "S3"
3608 0.00578 "0" "1" "33" "S3"
3609 0.00745 "0" "1" "33" "S3"
3610 0.01441 "0" "1" "33" "S3"
3611 0.00377 "0" "1" "33" "S3"
3612 0.01879 "0" "1" "33" "S3"
3613 0.04489 "0" "1" "34" "S3"
3614 0.09083 "0" "1" "34" "S3"
3615 0.07573 "0" "1" "35" "S3"
3616 0.04404 "0" "1" "35" "S3"
3617 0.09957 "0" "1" "39" "S3"
3618 0.13342 "0" "1" "39" "S3"
3619 0.01302 "0" "1" "40" "S3"
3620 0.08807 "0" "1" "40" "S3"
3621 0.02549 "0" "1" "40" "S3"
3622 0.02082 "0" "1" "40" "S3"
3623 0.05786 "0" "1" "41" "S3"
3624 0.02936 "0" "1" "41" "S3"
3625 0.00569 "0" "1" "41" "S3"
3626 0.02301 "0" "1" "41" "S3"
3627 0.03929 "0" "1" "41" "S3"
3628 0.06632 "0" "1" "41" "S3"
3629 0.00492 "0" "1" "42" "S3"
3630 0.03155 "0" "1" "42" "S3"
3631 0.01458 "0" "1" "42" "S3"
3632 0.02248 "0" "1" "42" "S3"
3633 0.05915 "0" "1" "43" "S3"
3634 0.03459 "0" "1" "43" "S3"
3635 0.03923 "0" "1" "47" "S3"
3636 0.02997 "0" "1" "48" "S3"
3637 0.00706 "0" "1" "48" "S3"
3638 0.05049 "0" "1" "49" "S3"
3639 0.10986 "0" "1" "49" "S3"
3640 0.06394 "0" "1" "49" "S3"
3641 0.04477 "0" "1" "49" "S3"
3642 0.03142 "0" "1" "49" "S3"
3643 0.01356 "0" "1" "49" "S3"
3644 0.01260 "0" "1" "50" "S3"
3645 0.01420 "0" "1" "50" "S3"
3646 0.06617 "0" "1" "51" "S3"
3647 0.04060 "0" "1" "51" "S3"
3648 0.01563 "0" "1" "55" "S3"
3649 0.01337 "0" "1" "55" "S3"
3650 0.04903 "0" "1" "56" "S3"
3651 0.02418 "0" "1" "56" "S3"
3652 0.06005 "0" "1" "57" "S3"
3653 0.04305 "0" "1" "57" "S3"
3654 0.06536 "0" "1" "57" "S3"
3655 0.04009 "0" "1" "57" "S3"
3656 0.02999 "0" "1" "57" "S3"
3657 0.04678 "0" "1" "57" "S3"
3658 0.01779 "0" "1" "58" "S3"
3659 0.00607 "0" "1" "58" "S3"
3660 0.01943 "0" "1" "58" "S3"
3661 0.04724 "0" "1" "58" "S3"
3662 0.07640 "0" "1" "59" "S3"
3663 0.01578 "0" "1" "59" "S3"
3664 0.00789 "0" "1" "63" "S3"
3665 0.02033 "0" "1" "63" "S3"
3666 0.02606 "0" "1" "64" "S3"
3667 0.01077 "0" "1" "64" "S3"
3668 0.01842 "0" "0" "1" "S4"
3669 0.11930 "0" "0" "1" "S4"
3670 0.00443 "0" "0" "1" "S4"
3671 0.03339 "0" "0" "1" "S4"
3672 0.04898 "0" "0" "1" "S4"
3673 0.02948 "0" "0" "1" "S4"
3674 0.01421 "0" "0" "2" "S4"
3675 0.01316 "0" "0" "2" "S4"
3676 0.06707 "0" "0" "3" "S4"
3677 0.00348 "0" "0" "3" "S4"
3678 0.04143 "0" "0" "7" "S4"
3679 0.03641 "0" "0" "7" "S4"
3680 0.01663 "0" "0" "8" "S4"
3681 0.00807 "0" "0" "8" "S4"
3682 0.02608 "0" "0" "8" "S4"
3683 0.00892 "0" "0" "8" "S4"
3684 0.02125 "0" "0" "9" "S4"
3685 0.01205 "0" "0" "9" "S4"
3686 0.06887 "0" "0" "9" "S4"
3687 0.06701 "0" "0" "9" "S4"
3688 0.01382 "0" "0" "9" "S4"
3689 0.02632 "0" "0" "9" "S4"
3690 0.03567 "0" "0" "10" "S4"
3691 0.00978 "0" "0" "10" "S4"
3692 0.01166 "0" "0" "10" "S4"
3693 0.00687 "0" "0" "10" "S4"
3694 0.01192 "0" "0" "11" "S4"
3695 0.01224 "0" "0" "11" "S4"
3696 0.01769 "0" "0" "15" "S4"
3697 0.01980 "0" "0" "15" "S4"
3698 0.04276 "0" "0" "16" "S4"
3699 0.03131 "0" "0" "16" "S4"
3700 0.07572 "0" "0" "17" "S4"
3701 0.04690 "0" "0" "17" "S4"
3702 0.06203 "0" "0" "17" "S4"
3703 0.02687 "0" "0" "17" "S4"
3704 0.03313 "0" "0" "17" "S4"
3705 0.03669 "0" "0" "17" "S4"
3706 0.03057 "0" "0" "18" "S4"
3707 0.02485 "0" "0" "18" "S4"
3708 0.01503 "0" "0" "19" "S4"
3709 0.03732 "0" "0" "19" "S4"
3710 0.03239 "0" "0" "23" "S4"
3711 0.02566 "0" "0" "23" "S4"
3712 0.00783 "0" "0" "24" "S4"
3713 0.00900 "0" "0" "24" "S4"
3714 0.00491 "0" "0" "24" "S4"
3715 0.00291 "0" "0" "24" "S4"
3716 0.01439 "0" "0" "25" "S4"
3717 0.02613 "0" "0" "25" "S4"
3718 0.00817 "0" "0" "25" "S4"
3719 0.00634 "0" "0" "25" "S4"
3720 0.01464 "0" "0" "25" "S4"
3721 0.02740 "0" "0" "25" "S4"
3722 0.03661 "0" "0" "26" "S4"
3723 0.02003 "0" "0" "26" "S4"
3724 0.04762 "0" "0" "26" "S4"
3725 0.02994 "0" "0" "26" "S4"
3726 0.05405 "0" "0" "27" "S4"
3727 0.01456 "0" "0" "27" "S4"
3728 0.02122 "0" "0" "31" "S4"
3729 0.02463 "0" "0" "31" "S4"
3730 0.00205 "0" "0" "32" "S4"
3731 0.02527 "0" "0" "32" "S4"
3732 0.01420 "0" "0" "33" "S4"
3733 0.02308 "0" "0" "33" "S4"
3734 0.03094 "0" "0" "33" "S4"
3735 0.01397 "0" "0" "33" "S4"
3736 0.00188 "0" "0" "33" "S4"
3737 0.01319 "0" "0" "33" "S4"
3738 0.06603 "0" "0" "34" "S4"
3739 0.03211 "0" "0" "34" "S4"
3740 0.01872 "0" "0" "35" "S4"
3741 0.02202 "0" "0" "35" "S4"
3742 0.06297 "0" "0" "39" "S4"
3743 0.10535 "0" "0" "39" "S4"
3744 0.02642 "0" "0" "40" "S4"
3745 0.02534 "0" "0" "40" "S4"
3746 0.04043 "0" "0" "40" "S4"
3747 0.01448 "0" "0" "40" "S4"
3748 0.00689 "0" "0" "41" "S4"
3749 0.02619 "0" "0" "41" "S4"
3750 0.03172 "0" "0" "41" "S4"
3751 0.01119 "0" "0" "41" "S4"
3752 0.03798 "0" "0" "41" "S4"
3753 0.01150 "0" "0" "41" "S4"
3754 0.02545 "0" "0" "42" "S4"
3755 0.02880 "0" "0" "42" "S4"
3756 0.06040 "0" "0" "42" "S4"
3757 0.00946 "0" "0" "42" "S4"
3758 0.01915 "0" "0" "43" "S4"
3759 0.02664 "0" "0" "43" "S4"
3760 0.05362 "0" "0" "47" "S4"
3761 0.04003 "0" "0" "47" "S4"
3762 0.01916 "0" "0" "48" "S4"
3763 0.00706 "0" "0" "48" "S4"
3764 0.00811 "0" "0" "49" "S4"
3765 0.00955 "0" "0" "49" "S4"
3766 0.04500 "0" "0" "49" "S4"
3767 0.03448 "0" "0" "49" "S4"
3768 0.04678 "0" "0" "49" "S4"
3769 0.00374 "0" "0" "49" "S4"
3770 0.01137 "0" "0" "50" "S4"
3771 0.01855 "0" "0" "50" "S4"
3772 0.05345 "0" "0" "51" "S4"
3773 0.02243 "0" "0" "51" "S4"
3774 0.01114 "0" "0" "55" "S4"
3775 0.00819 "0" "0" "55" "S4"
3776 0.02110 "0" "0" "56" "S4"
3777 0.00583 "0" "0" "56" "S4"
3778 0.01445 "0" "0" "56" "S4"
3779 0.09516 "0" "0" "56" "S4"
3780 0.01157 "0" "0" "57" "S4"
3781 0.01467 "0" "0" "57" "S4"
3782 0.00633 "0" "0" "57" "S4"
3783 0.01015 "0" "0" "57" "S4"
3784 0.01565 "0" "0" "57" "S4"
3785 0.02637 "0" "0" "57" "S4"
3786 0.01942 "0" "0" "58" "S4"
3787 0.00723 "0" "0" "58" "S4"
3788 0.01327 "0" "0" "58" "S4"
3789 0.01432 "0" "0" "58" "S4"
3790 0.00393 "0" "0" "59" "S4"
3791 0.02711 "0" "0" "59" "S4"
3792 0.01300 "0" "0" "63" "S4"
3793 0.01379 "0" "0" "63" "S4"
3794 0.03329 "0" "0" "64" "S4"
3795 0.01370 "0" "0" "64" "S4"
3796 0.13564 "0" "1" "1" "S4"
3797 0.03550 "0" "1" "1" "S4"
3798 0.03288 "0" "1" "1" "S4"
3799 0.06260 "0" "1" "1" "S4"
3800 0.04734 "0" "1" "1" "S4"
3801 0.05990 "0" "1" "1" "S4"
3802 0.01742 "0" "1" "2" "S4"
3803 0.04880 "0" "1" "2" "S4"
3804 0.03961 "0" "1" "3" "S4"
3805 0.04221 "0" "1" "3" "S4"
3806 0.03581 "0" "1" "7" "S4"
3807 0.01148 "0" "1" "7" "S4"
3808 0.00929 "0" "1" "8" "S4"
3809 0.01343 "0" "1" "8" "S4"
3810 0.01661 "0" "1" "8" "S4"
3811 0.02934 "0" "1" "8" "S4"
3812 0.03052 "0" "1" "9" "S4"
3813 0.01100 "0" "1" "9" "S4"
3814 0.00938 "0" "1" "9" "S4"
3815 0.01957 "0" "1" "9" "S4"
3816 0.06619 "0" "1" "9" "S4"
3817 0.06331 "0" "1" "9" "S4"
3818 0.04967 "0" "1" "10" "S4"
3819 0.00738 "0" "1" "11" "S4"
3820 0.01409 "0" "1" "11" "S4"
3821 0.01464 "0" "1" "15" "S4"
3822 0.03319 "0" "1" "15" "S4"
3823 0.02208 "0" "1" "16" "S4"
3824 0.01999 "0" "1" "16" "S4"
3825 0.01313 "0" "1" "17" "S4"
3826 0.00865 "0" "1" "17" "S4"
3827 0.05004 "0" "1" "17" "S4"
3828 0.01754 "0" "1" "17" "S4"
3829 0.01837 "0" "1" "17" "S4"
3830 0.02277 "0" "1" "17" "S4"
3831 0.03679 "0" "1" "18" "S4"
3832 0.07170 "0" "1" "18" "S4"
3833 0.10984 "0" "1" "19" "S4"
3834 0.03438 "0" "1" "19" "S4"
3835 0.03131 "0" "1" "23" "S4"
3836 0.00607 "0" "1" "23" "S4"
3837 0.00836 "0" "1" "24" "S4"
3838 0.01121 "0" "1" "24" "S4"
3839 0.00454 "0" "1" "24" "S4"
3840 0.00623 "0" "1" "24" "S4"
3841 0.02463 "0" "1" "25" "S4"
3842 0.03058 "0" "1" "25" "S4"
3843 0.01041 "0" "1" "25" "S4"
3844 0.01502 "0" "1" "25" "S4"
3845 0.00891 "0" "1" "25" "S4"
3846 0.00586 "0" "1" "25" "S4"
3847 0.05574 "0" "1" "26" "S4"
3848 0.02583 "0" "1" "26" "S4"
3849 0.00846 "0" "1" "26" "S4"
3850 0.02709 "0" "1" "26" "S4"
